,type,category,review,star
19,애플워치,별점,실버 일반이랑 고민하다가 나이키 페이스를 포기할수 없어 나이키로 샀는데 만족합니다! 세로줄 픽셀불량이 계속 생겨서 3번 바꿨고 ㅎㅎ 드디어 양품이네요.. 뽑기운이 중요한 애플 ㅜ 전 진짜 뽑기운이 읎네요 ㅋㅋㅋ 어댑터 없는것도 가슴아픈 점 중의 하나...,4
20,애플워치,별점,받자마자 너무 좋았는데 포장 상태가 뭔가 중고 스러웠습니다;; 여태 애플 제품 사면서 퀄리티가 잴 떨어져서 많이 아쉬웠습니다...다른 분들은 만족도가 높아 저도 그럴줄 알았는데 생각보다 만족도가 높지는 않습니다 ㅠㅠ se 시리즈여서 그런지 카톡이며 로딩 시간이나 에러가벌써부터 생겨서 아쉽네요.... 그래도 쓰다보면 더 좋아질꺼라 생각듭니다,4
21,애플워치,별점,"주문을 25일날 하고 배송은 29일에 받았어요.
배송은 빨리 와서 받았지만 양품인 줄 알고 3일 정도 사용하다가 애플워치 불량확인을 뒤늦게 해서 보니 손전등이나 흰화면에서 세로줄이 보여서 근처 애플공식서비스센터에 가서 물어보니 세로줄있는게 확실하고, 혹시 모르니 리퍼신청을 해보자 하셔서 리퍼 하였는데 이 제품도 마찬가지로 세로줄이 있어서 그냥 쓸려고 합니당..",4
22,애플워치,별점,"드디어 애플워치!!!
하지만 제 것이 아닙니다,,
언니 생일 선물로 주문했는데
다른 사이트에서 조금 더 저렴하게
주문할 수도 있었지만
공식 스토어가 더 믿음이 가서
이 곳에서 주문했어요.
얼른 생일 날이 다가와서
선물로 주고 기뻐하는 ~
저도 곧 하나 더 주문하려구요,,
이번엔 제가 쓸걸로ㅎㅎ
배송도 빨리와서 좋았어요.
잘 선물 할게요~!",4
23,애플워치,별점,"공홈에서 기다리다 지쳐서 네이버 공식스토어 물량풀리기만을 기대하다가 드디어 구매완료했습니다ㅠ 10/19 월요일 오후6시?쯤에 구매해서 10/21수요일 오후 3시쯤에 물건왔어요!

배송은 적당히 빠른편이였는데 막 하루만에 오진 않았습니다..! 다른 후기들보면 하루만에 오셨다는 분들도 있어서 기대했었거든요.. 하지만 수요일에 온거도 빠르다고 생각합니다 :)

여러분들도 네이버 애플스토어에서 광명찾으세요~ 저는 드디어 워치병 탈출...!",4
24,애플워치,별점,나이키 말고 일반 사려고 했는데 나이키가 먼저 입고 돼서 구매했는데 나이키 사길 잘한 것 같아요ㅎㅎ 같은 가격에 화면 디자인도 더 많고 좋아요! 근데 단축어가 워치에는 계속 안 들어가더라구요ㅜㅜㅜ 모든 방법을 해봐도 안 돼서 워치 문제인지 조금 아쉬워요😭 그거 말고는 다 좋아요!! 스트랩은 나이키 구멍 뽕뽕 싫어서 따로 구입했어요ㅎㅎ 배송은 다음날 완전 칼배송!! 잘쓰겠습니당👍🏼,4
25,애플워치,별점,택배 박스는 꾸겨져서 별로였지만 상자를 뜯고 물건을 확인하니 너무 좋아서 날아갈것 같았습니다 ㅎㅎ,4
26,애플워치,별점,운동할때 정말 좋아요,4
27,애플워치,별점,"아주 예쁘고 좋아요..
역시 워치는 줄질이네요..ㅎㅎ
줄도 바꾸고 워치 보호케이스도 씌워서 잘 쓰고 있습니다..",4
28,애플워치,별점,택배박스가 많이 훼손되서 온 것만 제외하고는 제품상태 좋아요!!,4
29,애플워치,별점,"사용하던 애플와치가 사망하여 다시 샀습니다!
전에는 골드였는데, 실버가 확실히 줄질하기 좋네요! 잘 쓰겠습니다! 배송은 용인에서 24시간 넘게 머물러서 별 하나 뺍니다…",4
30,애플워치,별점,받았을때 택배박스 상태가 너무 안좋았어요ㅜㅜ 그래도 제품은 멀쩡하네용,4
31,애플워치,별점,너무 이ㅃㅓ요||^^,4
32,애플워치,별점,내이버페이로 결제해서 적립금받고 조금 싸게 샀어요,4
33,애플워치,별점,주문 다음날 받았네요. 제품도 이쁘고 아직은 이상 없습니다. 참고로 보호필름은 전면부 가운데 선이 너무 찐하게 있어서 아주 별로입니다. 따로 구매하시는게 나을 듯.,4
34,애플워치,별점,"애타게 기다려사 배송이 더뎠지만
만족해요",4
35,애플워치,별점,"아주 잘쓰고 있어요
너무 이쁘다 드디어 애플워치~!~!~!
스페이스그레이랑 엄청 고민 ㅜㅜ",4
36,애플워치,별점,생각보다 배송도 빠르고 좋습니다,4
37,애플워치,별점,이쁘네요 ㅋㅋ 잘쓰겠습니당,4
38,애플워치,별점,잘 사용하고 있습니다 ㅠㅠ!,4
39,애플워치,별점,좋아요. 빨리 배송받았습니다. 만족해요.,4
40,애플워치,별점,배송빨라서 맘에듭니다,4
41,애플워치,별점,공홈에 주문하니 배송 너무 느려서 여기 사이트에 구매했는데 하루만에 왔네요 굿입니다,4
42,애플워치,별점,배송도 빠르고 물건도 안전하게 도착했어요,4
43,애플워치,별점,제품 뽁뽁이도 잘 쌓여져잇고 잘 왓습니다,4
44,애플워치,별점,배송빠르고 싼 가격에 만족합니다,4
45,애플워치,별점,애플워치 넘 좋아요,4
46,애플워치,별점,"5/1일주문 5/4일 받았습니다

어짜피 줄은 따로 구매할꺼라 가격만 비교하고 하이마트에서 구입했어요

추천",4
47,애플워치,별점,배송빠르고 좋아요~ ! 세일했으면 좋았을것같아요 ㅠ,4
48,애플워치,별점,포장도 좋고 배송빨리왔어요!,4
49,애플워치,별점,"택배가 약간늦긴했는데 제품은좋네요
색상이 생각한거보다 조금더러 회색인거 말곤 좋아요",4
50,애플워치,별점,"배송 빨라서 좋았습니다.
워치에 오른쪽 아래에 살짝 찍힌 부분이 있었지만 예민한 편은 아니라 그냥 사용하려구요. 정품확인도 했구요. 잘 사용하겠습니다.",4
51,애플워치,별점,배송도 빠르구 좋아요~~,4
52,애플워치,별점,"저녁에 주문했는데도 다음날 바로 배송왔어요
빠르고 좋은데 패키지가 한 번 열린 듯 구겨져있어서 조금 찜찜했습니다",4
53,애플워치,별점,여자친구 생일선물로 샀어요 아직 생일이 안되서 뜯어보진 않았는데 멀쩡하겠죠?포장은 튼튼하게 잘왔네요!!,4
54,애플워치,별점,역시 불랙이 대세!! 애플워치 처음 샀는데 대박! 40mm지만 작아보이지 않고 좋네요,4
55,애플워치,별점,"사야 낫는 애플병..저한테 전혀 필요없지만 이뻐서 안고가요,,",4
56,애플워치,별점,밴드는 색상이 화이트가 아니라 아쉽네요,4
57,애플워치,별점,"잘받앗습니다
많이파세요",4
58,애플워치,별점,만족합니다,4
59,애플워치,별점,좀 고민하다보니 품절이라 한참 기다렸어요. 줄 색깔이 밝은 하얀색인줄 알았는데 실버(?)네요. 사진이랑 조금 달라요.,4
60,애플워치,별점,"딸아이 선물입니다
전결제만했어요
가격이비쌌지만 어쩔수없이 ㅜㅜ",4
61,애플워치,별점,간지나고 만족스럽습니다,4
62,애플워치,별점,즈ㅡㅎ아요배송도 빠르고 좋아브럿어요또 사요또또또,4
63,애플워치,별점,"조금이라도 할인되는 곳 없나 찾다가 여기서만 할인해서
구매했어요 배송도 빠르고 포장도 잘 해주셔서 잘 구매한 것 같아요!!",4
64,애플워치,별점,배송이 빠르고 상품을 안전하게 배송해주어 감사했습니다.,4
65,애플워치,별점,딸아이 선물로 ？Z는데 정말로 좋아하네요.,4
66,애플워치,별점,이뻐요 만족합니다~~~~,4
67,애플워치,별점,좀 무겁긴한데 예뻐요,4
68,애플워치,별점,아주좋습니다 편해요,4
69,애플워치,별점,배송도 빠르고 좋아요 계속 써봐야 될 것 같아요,4
70,애플워치,별점,설 연휴 때문에 배송이 느려졌지만 그래도 나름 빨리 받은 거 같아요 ! 3세대도 썼었는데 3세대 보다 SE가 훨씬 예뻐요 😍,4
71,애플워치,별점,"아이들거로 구매해서 착용해보기전 밴드끼우고 동기화..
빠름빠름 뭐든 술술되는거같아요..",4
72,애플워치,별점,역시 왜 애플워치인지 알겠어요,4
73,애플워치,별점,"아이폰 미니와 함께 선물했는데 좋아하네요
잘 쓰고 있다고 하니 만족스럽습니다",4
74,애플워치,별점,선물 해줬는데 마음에 들어 하네요 ㅋ,4
75,애플워치,별점,"빠른 배송
포장상태 굿",4
76,애플워치,별점,"딸 사준건데 완전 만족하네요^
배송도 빨랐구요~~~^^",4
77,애플워치,별점,배송이 좀 늦어서 실망했지만 워치는 잘 사용중,4
78,애플워치,별점,살까말까 고민 많이했었는데... 괜히 고민했었네요. 애플워치 있으니깐 운동 더 열심히 하게 되는거같아요~ 사길 잘했네요.,4
79,애플워치,별점,선물했는데 좋아하네요,4
80,애플워치,별점,심플한디지이,4
81,애플워치,별점,"건강한 습관 만들기 좋아요
이젠 없으면 허전할것같아요",4
82,애플워치,별점,애플워치 너무 좋아용다. 완전 만족 대박만족이에요,4
83,애플워치,별점,넘 조아요 .. 생각보다 40미리 좀 작긴 ㅎㅏ지만 ....'그래두 괜찮아요 이뻐요 실버하기 잘한 거 같아요 ~ 운동 열심히 할게요,4
84,애플워치,별점,잘 구매한것같아요 ~ 많이 파세요 ~,4
85,애플워치,별점,휴대성이 좋고 연동도 잘되네요,4
86,애플워치,별점,이쁘고 배송도 빨라용,4
87,애플워치,별점,좋은 제춤을 좋은 가격에 잘 샀어요.,4
88,애플워치,별점,괜찮아요 나이키마크가,4
89,애플워치,별점,"배송도 너무 빠르고 맘에 듭니다 ㅎㅎㅎㅎ한가지 단점은 배터리가 빨리다네여,,,,,",4
90,애플워치,별점,선물용으로 11번가에서 구매했어요배송이 빠르고 좋네요,4
91,애플워치,별점,좋아요좋아요좋아요좋아요,4
92,애플워치,별점,"여자친구가 좋아해요. 배송이 좀 느려서
짜증났어요",4
93,애플워치,별점,잘쓰고있습니다 아주좋아요,4
94,애플워치,별점,기대했던 애플워치... 주문한지 하루만에 배송완료되어 완전 좋았어요~ 상품도 뾱뾱이이 잘 포장되어 왔습니다. 감사합니드 ^^,4
95,애플워치,별점,배송도 바쁘고 넘 잘쓰고 있어요 감사합니다,4
96,애플워치,별점,조하요요요ㅛ용굳굳,4
97,애플워치,별점,배송 빠르고 저렴하게 잘 샀습니다 ㅋㅋㅋ,4
98,애플워치,별점,"상품은 아주 좋은데 가격이 쎄요.
밴드가 하나정도는 더 있었으면 좋겠는데 아쉽네요.",4
99,애플워치,별점,문제 없이 잘 쓰고 있습니다.,4
100,애플워치,별점,예쁘네요~~ ^^ 잘쓸게여,4
101,애플워치,별점,정품맞네여 ㅎㅎㅎ 감사합ㄴ다,4
102,애플워치,별점,일반시계 살 바에는 그냥 애플와치 사자! 이케 맘먹고 샀는데 너무 맘에 들어유.... 근데 초반에 알림창이 내려오지 않아서 애먹었는데 어떻게 하다보니 해결됐습니당! 사실 예뻐서 산거라 줄질하는데 정신팔림!,4
103,애플워치,별점,디자인이나 성능 둘다맘에 들어요~다만 힘든건 밧데리를 너무 빨리먹어요~,4
104,애플워치,별점,긴 줄은 쉽게 들어가는데 짧은 줄은 뻑뻑해서 들어가지가 않네요ㅠ 금요일에 주문했는데 화요일 오전에 왔어요,4
105,애플워치,별점,"걱정 많이 했는데 문제 없이 잘 사용중입니다!
공홈보다 빠르게 받을수있어서 너무너무 좋았어요!",4
106,애플워치,별점,이쁜데 저와 어울리지 않는다는데 슬플뿐...,4
107,애플워치,별점,운동하면서 쓰기 넘 좋아요 단점은 진짜 배터리 빨리 닳네요..,4
108,애플워치,별점,좋아요 두번째 구매입니다 배송빠르고 최저가 좋아요 ㅎㅎ,4
109,애플워치,별점,배송이아쉬웠지만 예뻐요ㅎㅎ,4
110,애플워치,별점,"선물용으로 구매했습니다~
예뻐요",4
111,애플워치,별점,배송예정일보다 늦게 왔어요,4
112,애플워치,별점,배송이 살짝 늦게 도착한거 빼고는 아주 맘에 드네요 깔끔하고 사진고 동일 하네요 아주 좋습니다,4
113,애플워치,별점,"초반에 문제가 좀 있어가지고,,,좀 짜증났지만
그래도 그나마 저렴한 가격에 잘 사서 쓰고 있습니당",4
114,애플워치,별점,연말이라 배송이 느렸지만 상품은 문제없이 잘 온 것 같아요,4
115,애플워치,별점,"30일에 결제해서 3일에 받았구요~
아직 얼마 안되서 하자가 있는지는 모르겠어요~
그래도 빨리 받아서 좋습니다!",4
116,애플워치,별점,밴드가 그레이네요 상품은 좋아요,4
117,애플워치,별점,불량없이 잘왔습니다.,4
118,애플워치,별점,문제없이 나름 빠르게 배송 잘외서 만족해요!ㅔ,4
119,애플워치,별점,배송 빨라요 주말에 해서 화욜에 왔네요!,4
120,애플워치,별점,"나 자신을 위한 플렉스 💵❣️ 30만원 중반대로 최고 간지 얻는 방법? 그거 바로 ⌚️애플워치⌚️
네이버페이 회원이라면 꼭! 여기서 사시고요. 멤버쉽데이 노리면 적립금 더 받을 수 있답니댜
품질 최최최상이고 배송도 한 2-3일 걸렸던 것 같아요 ㅎㅎ 타 사이트 로켓베송 안 부러움~~~!

✔️ 이제 애플워치 자랑
이 후기 보시는 분들 전부 애플워치 살까 말까 고민하고 계신 거잖아요•••? 고민은 사는 시간만 늦출 뿐입니다. 안 사면 0원, 사면 영원!!!!! 곧 새로운 시리즈 나온다지만 얘보다 가성비 좋진 않을 것 같아서 겟했어유~
, 심박수 측정, 핸드폰 찾기, 알람도 된다? WOW 가성비 쨩,,, 코시국에 마스크 쓴 상태로 아이폰 잠금 해제 되는 것도 정말 최고고요?

버전은 일반 살까, 나이키 살까 -! 동그라미가 엄청 많긴 한데 ㅋㅋㅋ 땀 안 차고 좋쥬 뭐 ㅎ
색상도! 보통 애플=스그다! 하지만 워치는 실버 사는 분들이 많잖아용 왠지 알 것 같아요
줄질하기 너무 좋아 보이고 사계절 내내 착용해도 안 질릴 느낌이랍니다!_! 케이스 안 끼고 험하게 썼는데 기스도 생각보다 잘 안 나네용 and 싼 티 날 걱정 ㄴㄴ
암튼 애플워치 운동 안 하는 사람인데도 있습니다,,, 시계로만 사용한다고 해도 사실 간지로 용도를 다 한 것임댜
말이 엄청 길어졌네요",5
121,애플워치,별점,"애플워치 어디서 살까 고민하다가 네이버페이로 구매 가능한 네이버 스토어에서 구입했습니다!! 출고 바로 되더라구요 엄청 빨랐어요. 배송은 4일 정도 걸렸습니다:)

애플워치 패키징이 대박이라고 하더니 정말 뜯는 맛이 있었습니다. 아직 기능은 익히는 중이라 잘은 모르겠는데 알림 바로바로 볼 수 있어 편하고 좋네요! 조금 차고 움직였더니 애플워치가 잘 움직인다고 칭찬도 해줘요. 기계한테 칭찬받는 기분 좋습니다 ㅎㅎ 친구랑 워키토키도 해봤는데 재밌더라구요. 게임 중에 바로바로 답장도 가능하니 편합니다. 계산기랑 멤버쉽 바코드는 ~!

사이즈도 적당하고 아무튼 삶의 질이 높아지고 있습니다. 여름이라 쬐꿈 덥기는 한데 볼 때마다 .",5
122,애플워치,별점,"제가 사기 전에 2달을 고민을 했는데요 왜 고민했는지 모르겠어요,,, 너무좋습니다 예쁜건 말해뭐하며ㅠ
다들 저처럼 고민만 하면서 배송 미룰까봐 제가 잘몰라서 검색해봤던것들 정리 간단하게 해볼게요!

✅배송
4시이전까지는 당일배송이라 하셨지만 저는 5시반에 구매해서 2일 소요되었습니다!
✅불량여부
하나도 불량없이 완제품 잘 받았습니다
✅실용성
다들 산 사람들이 하루없이 나가는순간 애플워치의 소중함을 더 알게된다고하던데 진짜 고민은 배송만 늦출뿐이네요^^
✅스트랩
스트랩은 처음에 끼워놓고 줄질하려고 실버 산거였는데 도저히 안빠져서 너무 당황했어요 근데 뒤에 홈을 손톱으로 꼭 누르고 밀면 1초도안되서 스르륵 밀어집니다
괜히 저처럼 힘쓰지마세요ㅠㅠ 부러져용
✅액정보호필름
여기서 파는 제품으로 붙여봤는데요 똥손도 엄청 잘붙였어요! 처음에는 기포와 중간에 선이 생겼는데 시간이 지날수록 없어지더라구요! 기포 2개있었는데 손톱으로 꾹꾹 바깥으로 밀었더니 깨끗하게 붙었어요. 2년은 써야하니까^^ 바로 필름붙였습니당
✅자주쓰게되는 기능
*운동!! 확실히 링 채워보려고 에스컬레이터안타고 계단타게되요 ㅋㅋㅋ 이게뭐라고 꼭 채우고싶어서 운동 더한달까?
*버스! 버스 언제 오는지 뜨는건 제품 받아보고 나서야 알게되었는데 ㅠ
*알람
저는 알람을 들어도 끄는버릇이 있는데 이건 낯선자극? 진동이 오니까 더 잘일어나는거같아욬ㅋㅋ 애플워치보고 기분좋아지는건 덤..
*디스크있으신분들 1시간넘게 앉아계시잖아요~ 근데 이거 한시간넘게앉아있으면 일어나서 운동하라는 메세지가 떠요! 그때마다 일어서니 디스크가 충격을 덜받는거같아요 + 심장박동 급빨라지니까 심호흡 한번하라고 하네요 저보다 건강을 더 챙겨주는듯


기본줄도 환공포증 유발할거같았는데 운동할때 최고일듯,,
그리고

다 들 애 플 워 치 하 세 요 ♥ 에어팟과 커피머신 이후에 삶의 질 높이는데 최고!",5
123,애플워치,별점,"애플스토어 여러차례 방문해서 어떤 색상과 기정을 살지 많이 고심했던거 같아요.
워치 첫 입문자에게 무난한 SE릉 추천 받고, 네이버에서 검색 후 온라인 스토어로 구입했습니다. 포인트와 네이버 페이를 생각 했을때 이게 더 저렴하ㅏ게 구입하는 거더라구요.
색상은 실버로 했고, 스트랩과 필름 강화 유리를 붙여서 실버색상이 더 두들어지고 예뻐보이게 구성했어요.
나이키 페이스를 개인적으로 굉장히 좋아하기 때문에 이 페이스 때문에 구입했다라고 해도 과언이 아닙니다..

예전에 헬스장에서 어떤 여성분이 화이트 실리콘 스트랩에 워치 형광 페이스를 차고 운동하시는걸 봤었는데 멀리서 보고 완전 반했었거든요..

피부색이 하얀 분들 분들이라면 ㅜㅜㅜ
사이즈도 좀더 큰걸 44미리를 했어도 괜찮겠다 깊기도 해요.
비주얼적으로 봤을때 40미리가 손목에 딱 맞기도 한데 누으는걸 생각하면 44미르를 쓰시는게 더 편하기 때문입니다

워치 망설이시는 분들은, 그만 고민하시구 바로 구입해도 만족하시면서 쓰실수있을거라 장담합니다. 운동하면서 내가 왜 이걸 이제 샀지 싶을 정도로.. ㅋㅋㅋ
수영을 요즘 못해서ㅜㅜ 수영 트랙킹을 할수는 없지만 기본적인 러닝 트래킹은 아주이주 .. 러너 들을 위해서 워치를 만들었나 깊을 정도 거든요…


단점이라면 알람을 설정하면 기존에 듣고 있던 음악 재생이 중단되는 점입니다…
제가 워치에 익숙 하지 않아서 그런지 모르겠는데 이부분이 항상 거슬리더라구요..

그외에는 애플유저들 대부분이 아시겠지만 부족 악세사리에 투자할 비용이 많이든다정도?
저도 줄질하는데 ㅎㅎㅎ!!🤙🤟🤟


설명이 길어졌는데 암튼 고민 그만하시규..
얼른 사세여😍😍",5
124,애플워치,별점,"과연 애플워치 활용을 제가 잘 할수 있을까 하는 반신반의하는 마음으로 구매를 했었습니다. 하지만!! 고민했던 시간이 아까울만큼 너무 잘 활용하고 있었습니다. 우선 운동할 때 기록하기가 너무 편한데 이전에 사용했던 제품은 미밴드5로 화면이 매우 작아 운동시 불편했습니다😂 운동 후 다이어리에 운동내용을 기록하는데 애플워치 전용어플로 볼 수도 있어서 좋고 가끔 목표를 달성하면 뱃지가 뱅그르르르 하고 돕니다. 그거 보면 괜히 뿌듯해합니다 ㅎㅎ

워치를 처음 샀을 때는 유료어플(오토슬립, atracker, minusplus)을 결제해서 활용했는데 요즘은 미리알림과 워치를 연동시켜서 활용하는 방법에 빠져있습니다~ 미리알림으로 일기장도 간단하게 쓸 수 있다고 유튜브에서 본 후로 무료어플로도 충분히 워치를 잘 활용할 수 있다는 걸 뒤늦게 깨달았습니다🤣

그 외에 한달간 써보면서 애플워치가 좋다고 느낀 점은 요리할때 물 묻은 손으로 폰 찾고 타이머 할 필요없이 손목에 있는 시리에게 타이머를 부탁하면 된다는 점!! 그리고 Flo 어플을 사용중인데 최근에 스마트폰없이 워치에 있는 Flo 어플만으로 음악을 들을 수 있어서 일을 하면서 굳이 폰이 없어도 된다는 점!!! 그리고 뭐니뭐니 해도 카톡알림 화면이 크고 음성으로 메모도 할 수 있고 ~!!!! 그리고 캘린더 화면도 볼 수 있는데 오늘내일 일정이 어떻게 되는지 확인도 가능해서 편해요. 물론 위에 열거한 것들 모두 폰으로 할 수 있지만 워치는 손목에 끼우고 있으니 폰을 찾을 필요없이 빠르게 일을 처리할 때 간편합니다☺️

애플워치 모두 고민하지 말고 구매해요~",5
125,애플워치,별점,"11월 9일에 주문했는데 11월 11일에 도착했던 것 같아요! 공홈에서 주문하고 기다렸는데 너무 오래걸려서 포기하고 여기에 입고 되자마자 주문했는데 정말 빨리와서 놀랐어요!🤍 애플워치 구입전이 애플워치se 발화문제때문에 걱정이 되더라구요ㅠㅜ 전에 여기에서 에어팟프로글 구매한적이 있는데 그때도 물건도 꼼꼼하게 잘 포장해서 보내주셔서 완전 만족했던 기억이 있는데 그래서 믿고 여기에서 애플워치도 구매 했습니당!!
물건받고 뽁뽁이로 완전 잘 포장해주셔서 상처없이 잘 받았어요!! 물건도 우선 겉에는 하자 없는 물건을 받아서 매우 기분이 좋았습니당😊 혹시 발화가 일어나면 환불이나 반품되는지 문의 남겼는데 답장도 빨리해주셔서 좋았어요! 지금 사용한지 거의 2주차 인데 너무 편하고 좋아요! 운동을 얼마나 했는지도 쉽게 확인할 수 있고 아주 편합니당!! 다음에 기회되면 또 여기 통해서 애플물건 구매하려구요!!🤍",5
126,애플워치,별점,"살까 말까 1년 고민하다가 드디어 구매했습니다~ 공홈에서 구매하니 2주 이상 기다려야해서 여기서 구매했어요! 선택의 범위가 좀 좁긴 했지만...!! 이왕 사는거 빨리 오면 좋으니까요😍 받자마자 착용을 했는데 안타깝게도 ㅠㅠ 밴드가 불량이어서 교체하는데 주말포함 3일이 걸렸어요ㅠ_ㅠ그래도 공홈에서 주문한것보다는 더 빨리 사용할 수 있었습니다~! 애플워치 사시는 분들 밴드가 불량인지 아닌지 꼭 확인해세요! 밴드를 끼웠을때 딸깍 소리가 나야합니다~~~!
아직까지는 제가 스마트워치를 스마트하게 사용중인지는 모르겠으나 한가지 확실한건 운동을 더 열심히 하게 된다는 점이에요!! ㅎㅎㅎ 활동링 채우는 !! 살까말까 하시는 분들 꼭 구매하세요! 어차피 애플워치 안사도 다른데다 돈 썼을 것같다는 생각이 엄청 들어용~~~! 진작에 살걸 ㅠ.ㅠ
스크래치 나는게 싫어서 링케 투명 범퍼와 스코코 필름을 붙였습니다~! 풀커버까지는 필요없을 것 같다는 개인적인 의견입니다:-) 모두 좋은 구매 하세요!!",5
127,애플워치,별점,"진짜 구매한지 하루만에 칼배송!!!
워치구매 하고 운동하려고 손꼽아 기다릴 필요가 없었어요!! 배송 진짜 빨랐어요!!!

스포츠 밴드여도 흰색이여서 어디든 잘 어울려요!!
워치 스페이스 바꾸는 재미도 있었어요!
아직 공부가 필요하지만 블라우스에도 맨투맨에도 운동복에도 아주 찰떡입니다!!!

NIKE 산 것은 워치 스페이스하려고 이걸로 구매!! !

특별적립기간에 구매해서 적립도 많이해주셨어요!!
친구들한테 링크 많이 많이 공유했어요❤️❤️
제가 뽐뿌오게🤣🤣
다들 빨리 사세요!!!",5
128,애플워치,별점,"🎄 15일 주문, 17일 수령 🎄

공홈은 실버 색상 기본 2주 이상이었는데, 이 곳은 바로 발송 되길래 공홈 주문건 바로 취소하고 이 곳에서 주문했어요-!

🌿 스페이스그레이•실버 🌿

두 가지 중 고민하다 평소 옷 입는 스타일에 맞춰 실버로 주문했어요.

아무래도 스트랩을 자주 바꿀 것 같은데 스그로 하면 제한이 있지 않을까 해서...

🎄 현재 약 2주 가까이 사용 🎄

실사용하면서 가장 만족하는 점 중 하나는 전화나 각종 알림들을 손목 진동으로 알 수 있어서 놓치는 연락이 없어요. :-) 직업 특성 상 핸드폰을 바로바로 못 보는 저에게는 정말 최고 ㅠㅠ

➕ 워치를 사기 전에 엄청 고민했는데 고민한 시간이 아까울 정도로 . ㅎㅎ",5
129,애플워치,별점,"말해무엇하죠...
갓애플.....

💜디자인: 너무 영롱하고 설레요. 실버가 시원해보이고 너무 깔끔합니다
💜배송: 금요일 주문 월요일 오후 받음! 주말 없었으면 더 빨리 받았을 것
💜상품구성: 본품, 사이즈별 시계줄, 충전케이블(usb-시계충전둥글이)
💜사용법: 폰이랑 동기화 하면서 워치에서 사용법 다 알려줘서 금방 작동 가능! + 아이폰 워치 앱으로 설정 가능~~

팔목얇으신분들
줄질이거저거 하고싶으신분들
👉실버 40mm 강 추 합 니 다",5
