,0,1,2
121,버즈 라이브 질렀습니다.😉,"질문/추천 금지 X​



 














기존 에어팟 사용하다가 결국 라이브 질렀습니다. ​확실히 저음이 대박이네요 ㅋㅋㅋㅋ 음질도 나쁘지 않고오 ​역시 갤럭시엔 버즈군요.. 호환성이 오우 ㅋㅋㅋ​​",2021.02.13. 16:30
122,버즈프로 주변소리듣기모드,질문/추천 금지 X​업데이트하구 뭔가 자연스러워 진 것 같네요..​기분탓인가요...?​화이트노이즈 쉬이이익 하던게 사라졌어요..,2021.02.12. 23:14
123,버즈프로 예쁘네요 ㅎ,"질문/추천 금지 X​원래는 소니 블루투스 헤드셋 쓰고다녔는데 너무 크고 휴대하기  불편해서 고민 끝에 구입했습니다.. 새벽배송으로 점심 12시에 시켰는데 와우.. 밤 11시에 왔네요 ㅋㅋ처음에  왼쪽이 인식이 안되길래 불량인가 싶어서 검색해봤는데.. 제가 이상하게 끼고 있는거였더라고요..? 부끄럽군요. 생각 이상으로 좋네요! 아직 노이즈 캔슬링은 써보지 못했지만 음질 만으로도 너무너무 만족이네요!!



 














바이올렛으로 구매해서... 컨셉샷 찍어봤습니다..ㅎ



 














영롱..



 














새로나온 케이스라는데 퀄리티 좋네요!! 매직홀 케이스도 나왔으면 좋겠는데.. 요즘 20대들 초등학생 때 매직홀 한번 쯤은 보셨잖아요?..ㅎ 매직홀 케이스 만들어주세요!!!! 도트는 스티커로 만들 수 있으면 좋겠네요​",2021.02.11. 11:26
124,갤럭시워치3 왔어요~~,질문/추천 금지 X​택배가 담주에 올줄알고 오늘 연차라 회사로 주문했는데오늘 왔네요^^;;; 회사분에게 퇴근할때 가지고 와달라고 부탁하고 받았습니다!​갤럭시워치3 미스틱브론즈노트20이랑 버즈라이브도 브론즈라 워치도 세트로 브론즈로 맞춰 샀어요😆​처음 사용하는 워치라 이것저것 만지고 세팅하는데 좀 걸리더라구여😅​아빠가 s21로 바꾸셔서 50% 할인쿠폰으로 운 좋게 샀는데 기분 좋네요😊,2021.02.10. 22:34
125,버즈프로 적지 않은 분들이 모르셨을 부분?,"질문/추천 금지 X



 














​



 














​유닛을 반대로 끼우셔도 충전이 됩니다ㅋㅋ",2021.02.10. 14:19
126,버즈 프로 윈드노이즈 줄이는 착용법입니다,"질문/추천 금지 X​​



 

























출처 : 삼성 홈페이지 버즈 프로​저도 후기들에서 윈드노이즈가 단점이긴한데 크게 신경쓰이진않는다고 했었는데요​이전의 버즈 착용하듯이 귓바퀴에 걸지않고 이렇게 착용하면 윈드노이즈 아예 사라집니다.●마이크가 바닥으로 오는 모양으로요.​제가 있는 지역은 오늘 초속 3m 바람이 불었고 강한 빌딩풍 맞으면서 정착용을 다시 알았네요​버즈 프로는 이어폰들의 고질병이던 윈드노이즈를 줄이기위해서 챔버를 만들었는데요사진들처럼 저렇게 착용하면 챔버 덕도 받으면서 빌딩풍에도 윈드노이즈 절대 없습니다.​팁의 모든 사이즈가 안맞아서 너무 불안하게 착용이 되면 폼팁 구매나 차후에 라이브처럼 줄 수도 있는 다른 사이즈의 팁을 기다리시는 게 좋아보여요​​결국 팁 사이즈랑 귀에 들어가는 유닛부의 형상이랑 크기가 아쉬워요ㅠ당연히 지금도 최선의 크기와 모양이겠지만ㅠ",2021.02.09. 17:54
127,버즈 프로 2주 사용기,"제가 기존에 사용하고 있던 버즈 라이브, WF-1000xm3와 비교하여 적습니다.​※ 글쓴이의 음악 감상 환경   기기 : S20+   EQ : 버즈 프로 - 일반, 버즈 라이브 - 세워서 착용시 풍부함 / 눕혀서 착용시 일반,          WF-1000xm3 - 신남에서 clear bass 0   음량 : 버즈 프로 20~30, 버즈 라이브 세웠을 때 30~40 눕혔을 때 20~30, WF-1000xm3 20~30   팁 : 버즈 프로 기본 실리콘 팁, 버즈 라이브 추가 이어캡, WF-1000xm3 기본 실리콘 팁   노이즈 캔슬링 : 모두 사용​사운드괜찮습니다.​ 이전에 사용했던 기기들과 비교하여 ""엄청 좋아졌다""라는 느낌은 받지 못하였지만특정 음원(여러 효과가 풍부하게 들어가 있는 음원?)에서는 우위에 있다고 말씀드릴 수 있습니다.다른 말로 하면 특정 음원을 제외하고선 우위에 있다기보단 기기마다 매력이 다르다는 게 맞는 표현 같습니다.​통화 품질좋습니다.버즈 프로 ＝ 버즈 라이브 ＞>>> WF-1000xm3​ 버즈 프로와 라이브 정도면 특수한 상황이 아니라면 무리 없이 통화 가능한 수준 같습니다.WF-1000xm3는 비빌 수준이 아니에요.​노이즈 캔슬링좋습니다.버즈 프로 ≥ WF-1000xm3 >>>> 버즈 라이브​ 제 귀에는 기본 M 팁으로 사용하였을 때 실망스러운 노캔 성능을 보여주었으나L 팁으로 바꾸고 나서 준수한 성능을 보여줍니다.층간 소음 (찧는 소리, 개 우는소리) 정도는 쉽게 걸러냅니다.느낌은 프로가 1000xm3에 비해 조금 나은 거 같지만 ""확실히 프로 노캔이 월등해!"" 까진 아닌듯합니다.※ 노캔 사용 시 가끔씩 압을 빼는 건지? 펑하고 뭔가 빠지는 느낌이 있는데 유쾌한 느낌은 아닙니다.​착용감좋은데 안 좋습니다.(라이브는 착용법이나 귀 모양에 따라 천차만별이라 뺐습니다. 저는 좋아요.)​기본 팁 착용감 : 버즈 프로 = WF-1000xm3 팁은 노캔과 착용감에 밀접한 관계를 가집니다.저는 커널형 특유의 압박감을 싫어하는데특히 약간 크거나 딱 맞는 실리콘 팁을 써서 귓구멍이 꽉 막힐 때 발생하는 이압을 싫어합니다.프로에서 M 팁을 사용하였을 때는 이런 이압이 적었기에 만족하였으나 차음성으로 인해 노캔 체감이 약해져서 L 팁을 사용하였습니다.이 때문에 실리콘 팁이 가져오는 이압은 어쩔 수 없이 있습니다.프로용 컴플라이 폼 팁이 출시한다면 그걸 사서 쓸 거 같네요.(WF-1000xm3도 실리콘 팁이 싫어 컴플라이 폼 팁을 사용하였는데 차음성 및 착용감 부분에서 더 만족스러웠습니다.)이번에 타원형으로 바뀐 모양으로 인한 차이는 못 느꼈습니다.​기기 자체 착용감 : 왼쪽 귀 버즈 프로 >>>> WF-1000xm3, 오른쪽 귀 WF-1000xm3 >>>> 버즈 프로자세한 착용감 후기 - https://cafe.naver.com/anycallusershow/3608577



 








버즈 라이브 & 프로 후기 (착용감)
대한민국 모임의 시작, 네이버 카페
cafe.naver.com






 



 제가 만족하는 부분이기도 하며 불만족하는 부분이기도 합니다.'귀에 딱 맞는 느낌'이라는 표현이 어울릴 정도로 편합니다. 제 왼쪽 귀에 한해서요.제 오른쪽 귀는 달라요 최악입니다.에어덕트 1개, 충전단자 2개, 근접센서 2개 총 5개의 부위가 있는데 날카롭게 마무리가 되어 있습니다.이 부분이 귀에 자극을 주는 형태가 된다면 최악의 착용감을 보여줍니다.제 경우는 위쪽 충전 단자가 오른쪽 귀에 자극을 주는데 이로 인해 정착용 시 한 시간 이상 착용하기 어렵습니다.단순하게 그 부분에 닿은 귓바퀴가 아파요.이로 인해 팔아야 하나 지금까지도 고민이 계속될 정도예요.버즈 라이브는 매끄럽게 잘 처리 해놓고 프로는 왜 이렇게 만들었을까 의아합니다.사실 분은 매장에서 착용해보시고 날카로운 부분이 내 귀에 자극을 주지 않나 유심히 살펴보시길 바라요.처음 착용하면 앞서 말씀드린 대로 '귀에 딱 맞는 느낌'이 들 정도로 좋아서 이 부분을 놓칠 수 있거든요.저도 처음엔 몰랐습니다 ㅠㅠ​외형 (기기 & 케이스)버즈 프로 ＝ 버즈 라이브 ＞>>> WF-1000xm3​ 기기 착용했을 때 이질감 없이 무난합니다. 괜찮아요.버즈 프로나 라이브 보고 WF-1000xm3 착용한 걸 보면 세대가 완전히 바뀌었구나 하고 느껴요.​ 케이스 작은 게 가장 만족스러워요. 휴대성이 좋습니다.그냥 어떤 차림이든 주머니만 있으면 쏙 하고 넣어가면 돼서 좋아요.WF-1000xm3는 조금 과장하면 버즈에 비해 1.5배 정도 크거든요. 가져 다니기 부담스러울 때가 있습니다.버즈 라이브 케이스에 비해 자성이 강한 대신 힌지가 없는데 전 만족스럽습니다.※ 사견이지만 저는 케이스 작은 게 큰 장점 중 하나라 생각해서 착용했을 때부피가 많이 커지는 케이스는 별로 같아요.​연결성연결 거리 : WF-1000xm3 > 버즈 프로 = 버즈 라이브​블루투스 5.0 동글에 비해 폰에 연결할 때 거리가 좀 더 늘어납니다.외형 때문인지 연결 거리는 WF-1000xm3가 버즈 프로, 라이브에 비해 좀 더 길었어요.​연결 안정성 : 버즈 프로 > 버즈 라이브 >>>> WF-1000xm3​이건 조금 더 겪어봐야 하긴 한데 지금 당장은 프로가 안정성이 제일 나은 거 같습니다.라이브는 블루투스 4.0 동글에서 간헐적으로 불안정한 현상이 발생하였는데 프로는 아직 느끼지 못했네요.​결론어디 하나 빠지는 부분 없이 잘 만든 기기 같습니다.안드로이드 유저다 + 노캔이 필요하다면 사시라고 추천해드릴 수 있어요.단 꼭 착용해보고 사시라는 말씀드리고 싶네요.​준수한 완성도에 아쉬운 단자 처리가 찬물을 끼얹었다.",2021.02.09. 15:46
128,버즈 프로 AUB3 펌웨어 업뎃 후기,"​1.  한쪽 이어버드 착용시 컨셉 변경​원래 양쪽,한쪽 착용값 따로 설정 가능했는데 ​이젠 한쪽 착용했을때 주변 소리 듣기로 바꿔놔도 ​다시 페어링하거나 재착용시 끄기 모드로 자동 변경됩니다 ​어차피 한쪽 착용하고 주소듣 쓸일도 없는데 잘한거같네요 (혹시나 잘못 변경하시는분들을 위한 조정인듯)​​​2. ANC 성능 변화​제가 ANC 테스트하는 영상 기준으로​AUA5땐 강하게값은 별차이 없고 약하게 값이 좀 조정된것으로 느껴졌는데​AUB3 펌업후 강하게 값이 미세하게 달라진것으로 느껴집니다​근데 체감은 크지않고 강하게,약하게의 차이는 A5때처럼 거의 느껴지지않습니다​이게 제가 ANC 테스트하는 영상 기준으론 최초 펌웨어 버전땐 분명한 차이가 느껴졌었습니다​※ 혹시나 오해하시는분들을 위해 추가로 적자면 ​AUA5 펌업 이후 약하게 값만 조정된것처럼 느껴졌고​강하게 값은 너프가 아니라 그냥 별차이 없게 느껴졌었습니다​​​3. 주변 소리 듣기 기능 개선​아직 출근전이라 밖에 안나가봐서 개선이 있는건지 확실히 모르겠습니다만​집에서 옷깃 스치는 소리 , 티비 소리 테스트해봤는데​이 소리들은 이전과 거의 똑같습니다​주변 소리 듣기 켰을때 화이트 노이즈도 거의 똑같이 느껴지구요​​​4. 윈드 노이즈​ANC , 주변 소리 듣기 상태일때 ​이어버드에 바람 쐬어보니 ""후욱후욱""하는 윈드 노이즈 똑같이 들어옵니다​에어팟 프로처럼 완전 조용하게 잡는 수준으로 변경되지않았고​윈드 노이즈란게  마이크를 거쳐가는 바람이 증폭돼서 들리는것이기때문에​마이크를 사용하지 않는 끔 상태에서는 느껴지지않습니다​바람 많이 부는 날이나 자전거나 전동 킥보드 타시는분들중 ​윈드 노이즈 거슬리시면 끔 상태로 변경하시는것을 추천드립니다​​하드웨어적으로 윈드 노이즈 차단 설계가 에어팟 프로처럼 뛰어난 편이 아니기때문에 ​소프트웨어로 드라마틱한 개선은 힘들것입니다​ANC 상태일때 드라마틱하게 개선하려면 바람 소리와 ​비슷한 저주파수 ANC 포기하고 윈드 노이즈 제거 옵션 넣는게 최선으로 보여지구요",2021.02.09. 06:29
129,오늘(2.8.) 자 버즈 프로 업데이트 후기,"질문/추천 금지 X​​버즈프로는 주변소리듣기 기능이 약간 ASMR 처럼 들리곤 했는데 이 부분이 약간 개선된 것 같습니다. 예를 들어, 비닐을 바스락거리는 소리를 계속 내거나 싱크대 물을 계속 틀어 물이 싱크대 바닥과 부딪히는 소리가 특히 AMSR적 느낌(소리가 과장되어 귀에 전달되는 느낌)이 강했습니다.​ 이번 업데이트 후에는 이러한 소리가 들리면 과장된 소리를 좀 완화시켜주는 것 같습니다. 다만, 그러한 소리가 약 2∼3초간 지속됐을 때 효과가 있으며 순간적으로 먹먹해짐을 느낄 수 있습니다(집에서 했을 경우). 또한 순간적으로 발생한 과장된 소리는 해결해주지 못하는 것 같은건 아쉽네요. 소리가 자연스러워진 건 반갑습니다만 배터리에 얼마나 영향을 줄지는 모르겠네요.",2021.02.08. 20:52
130,버즈 프로 애니콜 케이스 이쁘네요,"질문/추천 금지 X​​



 

























​1천원 할인받고 32000원에 구매했는데 이제 착용해봐요ㅎㅎ​이뻐요!!​버즈 프로 뚜껑 열기 편해지네요​조금 떨어트릴 것처럼 불안하게 열었었는데",2021.02.08. 14:48
131,버즈프로 화이트노이즈 없으신가요?,질문/추천 금지 X노캔이나  주변소리듣기랑 상관없이 음악 재생하면 작게 스으으으..하는 화이트 노이즈 없으신가요? 한 번 교횐했는데도 그러네요​​,2021.02.07. 21:15
132,약 보름차 사용후기 버즈 프로 확실히 물건이네요.,"폰질문금지, 판매글금지, 추천인(수익)글 금지, ​노캔 한번 적응되니 정류장에 내려 이어폰 뺐을때 소음이 장난 아니더라고요. 버스 안에서 엔진음 싹 잡는 것도 끄기-노캔켜기 왔다갔다하니 체감도 심하고요.​그리고 듣는 맛은 확실히 있어요. 싸구려 이어폰쓸땐 집에서 굳이 음악감상할 필요성을 못느꼈는데 버즈 프로는 이상하게 자꾸 음감하려 손이 가더라고요.​그리고 새벽에 가끔 시끄러워 잠에 깰때 찾는게 버즈프로 노캔모드로 꽂기도하고...잠깐쓰다 중고로 내놓고 라이브로 가려다가 이젠 프로로 정착했네요ㅎㅎ 삼케플도 월1300원 넣어뒀고요^^​미개봉 18만원대도 보이긴 하는데 대신 보름간 그만큼 만족도 많이해서 중고가는 크게 신경 안씁니다. 제가볼땐 최소 1년이상 쓰기에는 충분하다고 봐서요. ​악세서리 느낌으로 써도 훌륭하네요. 피어싱이나 귀걸이는 안해봤는데...참고로 저는 남성이고, 바이올렛 색상인데 대놓고 나 버즈프로다! 라고 하는거마냥 개성있고 톡 튀어서요~ 선 없는 편리함은 덤이고요.​참고로 노캔성능이나 차음이 잘 안되거나 잘 떨어지시는분들은 폼팁으로 바꾸시는걸 추천합니다. 저는  데코니 tws 폼팁입니다 :)",2021.02.07. 20:56
133,심슨 케이스가 딱 제 취향이네요,"질문/추천 금지 X​맘같아선 미개봉 새상품 구매하고 싶었지만택배 최소 설 끝나고 올게 뻔해서​당근에서 개봉 새상품? 구매했습니다.​바트랑 고민 많이 하다가 호머 심슨케이스 택했는데되게 이쁘네요​고정력도 좋아서 흔들어도 케이스가 안열려서 좋은거 같아요~!​



 

























​",2021.02.07. 18:38
134,버즈 프로 확실히 음질은 좋네요.,"폰질문금지, 판매글금지, 추천인(수익)글 금지, ​노캔 기능있는 무선이어폰은 처음이라노캔 성능은 좋은지 모르겠어요.​소니 1000xm2 헤드폰 노캔이랑 차이가 워낙 크다보니무선 이어폰 노캔은 원래 이정도인지 모르겠지만​음질 하나만큼은 정말 좋네요.​전 유선파라 음감할땐 항상 유선이어폰과 유선 헤드폰을 사용했는데 코로나 나오기전까진 청음샵 자주 다니면서청음도 자주 하며 무선이어폰은 아직 음질이별로다라고 생각했습니다.​근데 버즈프로는 정말 많이 좋아졌네요이어팁은 제일 작은거 착용했어요작은거 껴야 소리가 더 선명하면서 음질도 더 좋게들리고 무엇보다 착용했을 때 통증이 거의 없어지네요.​솔직히 큰 기대안하고 써보고 별로면중고로 팔자는 생각으로 개봉했는데디자인도 너무 이쁘고 음질이 기대이상으로 좋아서계속 쓰기로 결정했습니다~!​전 저음 성향인지라이어폰도 셀렌토 헤드폰도 D7200 사용 중인데버즈 프로 저음강조로 해놓고 음악 들으니 저음이 넘 좋네요. ​소니 무선이어폰 저음은 너무 별로였었는데버즈 프로 저음은 좋아요.​



 














​질문/추천 금지 X",2021.02.06. 22:50
135,버즈 프로 비행기 미친 성능 후기2편입니다.,질문/추천 금지 X​​​​저번에는 그냥 미쳤다라고만 말씀드렸는데​돌아오는 비행기도 타면서 써보니 더 미쳤어요​1편에서 40만원 wi-1000xm2랑 비교해서 비행기 탔다했는데​에어팟 프로는 여자친구한테 줘서 제가 사용 못 했어요​​먼저 버즈 프로는 기본팁 라지구요소니 wi-1000xm2는 소니의 하이브리드 폼팁 라지에요.​대부분의 고가 노캔이 비행기타는 고객을 타깃으로 비행기 전용 구성품을 넣어주죠. 그만큼 비행기에서 성능이 찐 성능이라고 생각합니다.​- 버즈 프로는 저음-중저음을 꽉 잡아줍니다.. 깜짝 놀랐어요 심지어 사이즈 잘 안 맞는 실리콘팁인데.... 그리고 중음-고음의 비행기 소음은 좀 나요. 팁이 꽉 차진 않으니 고개 움직이거나 하품하거나 턱 움직이면 귓구멍이 달라지면서 그때는 약간 소음이 새어들어오긴해요. 고급 폼팁 기원합니다. - wi-1000xm2는 중저음-중음을 잡아줍니다. 완전 저음의 비행기 소음은 약하게 해줘요.​● 버즈 프로가 더 비행기 소음을 잘 잡아주는 느낌입니다.....;; 돌아올 때는 버즈 프로를 조금 더 오래 꼈어요..;;​둘 다 기내에서도 노캔켜고 볼륨 30내외 40이하로 노래 충분히 즐기고 들을 수 있어요​소니는 기압조정 기능이 있어서 침을 좀 덜 삼켜도 돼요 근데 버즈는 그런 기능은 없다보니 자주 꼴깍꼴깍 삼키게 된다는 느낌이고 고막이 좀 불편해지기도 해요. 소니는 고막이 불편해지진 않았어요. 이번 말고 그 전의 비행에서도.​●결론은 20만원 초반 버즈 프로가 40만원 wi-1000xm2한테 비행기 소음 캔슬링에서 비벼집니다....;; 그래도 배터리 타임이나 음질은 어쩔 수 없이 당연히 wi-1000xm2구요​버즈 프로 뭔가 처음만드는 anc기술인 만큼 약간씩 빈틈은 있어요. 근데 그냥 노캔 성능 체급에서 깡으로 밀어붙이니 신기하고 대단하네요.. ​질문 많이 받습니다,2021.02.06. 19:01
136,장문)사은품 버즈라이브 힌지 관련 교환후기 비교 영상!,"우선 25일 월욜 신청해 28일 받음 케이스도 안오기도 하고폰 쓰면서 폰 검수랑 뷰커버나 태그 판매하느라  정신없어 어제 뜯음 힌지 빳빳해라 기도 하고 열음 처음 딱 열고 기울어서 버티네 양품이네? 안도 함 근데2번 여닫고 보니 닫았다 딱 열고 90도 기울면 버티다 조금이라도 움직임 있음 그상태로 방향 틀면 툭 내려가다가  이거 같이 45도에서 딱 멈춤 그래서 바로 세우거나 좀 움직임 있음 딱하고 닫힘​​



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기장문)사은품 버즈라이브 힌지 관련 교환후기 비교 영상! (1)



 



대략 닫았다 처음 피면 버티는듯 하다 내려감 완전히 닫지 않고 살짝 내렸다 올릴시는 저리 맥아리 없음 아래 같이



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기장문)사은품 버즈라이브 힌지 관련 교환후기 비교 영상! (2)



 



그래도 자력은 강한지 딱딱 닫힘  찝찝해도 섭센까지 거리도 있어 그냥 쓰려다오른쪽 터치하면 터치반응 효과음?시스템소리?띡하고 나는 소리가 작은거 같아 겸사 겸사 섭센 갔음문제설명 드리고 보시면서 테스트하시는데   바닥에 놓고 열고 대게 75도 기울여 버티는거로 불량 판단을 하는데  제껀 딱열때에는  그냥 바닥에 놓고 딱 뚜껑 열땐 75부터 45도 까진 버팁니다 (어라 기사님한테 오니 잘버티네?다만  기울이거나 뚜껑 내렸다 올랐다 하면 맥아리 없이 닫히긴 한다고 말씀드림 근데 기준에 불량은 아닌거 같다 하심효과음 사운드는 양쪽  번갈아 들어보시고 한쪽이 작은거 같단 말씀이시죠 알아보고 테스트해보신다고 다른분들꺼 보시고 한1시간 기다림 반포기 사실 75도에 멈추긴 하고누가 바닦에서 열고 닫고 하고 쓰나 걸으면서 꺼내도 뒤로든 아래로든  기울여 꺼내거나 하지 원망or 또 이 불량이란게 90도 밑으로 기울여 꺼내는 사람이 어디있을 뿐더러 소비자들이 극한에  90도 기울고 거기서 어? 내려가네 무조건 불량이네 라고 만든 프레임 같기도해서 그거에 뇌이징 된거 같기도 여튼!!!!!!!!!기다림 끝  소리같은경우 왼쪽 오른쪽 기준을 잡느라 그럴수있다고 버즈담당자? 제조하는분 인가 담당하는분?이 그러셨다고 그런데  쓰신지 얼마 되지도 않으신거 같기도해서 자기가 따로 따로 오른쪽 왼쪽 크래들까지 새거로 바꿨다고 보니 박스가 3개 있더라구요 보니 벌크 번들용 부품은 오른쪽 왼쪽 따로 크래들까지 각각 들어있나 보드라구요 뭐 다 알지만라이브에 대한거  착용감지센서 이런 거 설명해주셔 듣고 감사합니다 하고 나왔습니다.​※교환 받은 제품 옆 의자에서 기도하며  개봉만 해보고집 옴 서서 열어보니 힘없이 올라가다 뭔가 45부터는  뭔가 걸리는듯  약간 뻑뻑해지는게 이게 프리스탑 느낌인가  아파트나 오피스텔 철문같이 느낌 잘 열리다 특정 각도에 걸리듯​ 그리고 포인트가  80~85각도에서 딱 저 각도 한번더 걸리는듯 느낌이라 미세하게 힘을 더 줘서 열리더군요 



 













 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기장문)사은품 버즈라이브 힌지 관련 교환후기 비교 영상! (3)



 



  ※ 후기 - 등가교환 같네요 이전 껀 90 기울땐 휙 내려와도  땅에 세울때  75도부터 45도 좀 아래까지는 안 닫히고  각도유지 하고 뚜껑 자석이 걸리는거 없이 케스터네츠같이 박수 치듯 딱!하고 닫히는데 교환품은 90에서 45뻑뻑해도 아까말했듯이 걸리는게 없던45부터  얄짤없이 툭 닫히네요 ㅎ또 케이스 천천히 잡고 닫을땐 안경케이스 아시죠 그거같이 천천히 닫을땐 두번걸려 닫히네요 물론 45도 높이해선 한번에 짝 하고 닫히긴 합니다



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기장문)사은품 버즈라이브 힌지 관련 교환후기 비교 영상! (4)



 



​",2021.02.06. 00:58
137,버즈 플러스 라이브 프로 사용 후기,"질문/추천 금지 X​안녕하세요, 혹시나 궁금해 하실 분들이 있을 것 같아 버즈 사용 후기 간략히 남겨드립니다.​전 s20 플러스에 버즈플러스 사용하다 라이브 넘어와서 약 6개월 사용하였고 이번에 버즈프로까지 구매해서 사용한 후기 남겨드려요​버즈플러스와 버즈프로 비교이건 무조건 업그레이드, 음질 통품 착감 모두 월등​버즈라이브와 버즈프로 비교이건 진짜 사용용도와 취향의 차이입니다.뭐가 좋다라고 말할 부분이 아닌 것 같습니다.​솔직히 라이브 만족하며 쓰시는분은 프로로 넘어가는건 추천드리지 않습니다. (음질 통품에서 그닥 업그레이드 된다는 느낌 없음)​이상 간단한 후기였습니다",2021.02.05. 21:18
138,에어팟 프로에서 버즈 프로 사용 후기,"질문/추천 금지 X​



 














​원래는s20+ 에다가 에어팟 프로 사용중에 있었습니다이제 버즈 프로가 나와서 버즈 프로 구매후 사용 해봤습니다​1. 노이즈캔슬링버즈 프로 압승 (대중교통이용)​2. 이어팁저는 그냥 박스 꺼내서 바로 기본으로 껴져 있는 이어팁이 가장 100% 딱 좋았습니다​3. 음질버즈 프로 압승 ;; 걍 상대가 안됨 에어팟 프로 걍 다른사람 줄 생각임..​4. 호환성너무 중요한것...갤럭시 폰엔 버즈 프로 써야겠네요 연결도 빠르게 되고에어팟 프로 처럼 가끔씩 연결 안되거나 여러 문제는 없을거라고 생각 되구요​5. 달리기달리기도 해봤는데저는 귀에 딱맞는지 별 문제 없었습니다 (개인차가 있을듯해요)​결론.★★★★★제 귀에는 딱 맞네요 솔직히 걱정 많이했는데 버즈 프로 후기들 보고..근데 정말 다행이네요 너무 좋네요 ㅎㅎ케이스도 너무 예쁘고​​후기 읽어주셔서 감사합니다",2021.02.05. 21:06
