,review,star
83,가성비는 좋아 보입니다.블루투스 연결이 잘 안된다는 평이 있던데 잘 됐습니다.,5
84,배송도 빠르고 상품도 만족합니다,5
85,가성비로는 괜찮아요.,5
86,빠른배송 이였지만 기사실수가조금있었습니다 그래두 너무 좋습니다!,5
87,"저렴하고 배송도 빨라요, 오래 써 보지는 않았지만 무난한 듯",5
88,갤럭시버즈 만큼은 아니어도 꽤 좋아요 3개째구매네요,5
89,빠른 배송과 상품품질이 좋네요...,5
90,정말좋아요 벙말 좋아요,5
91,충전 빠르고 잘 들려요 단 블루투스 특유의 끊김은 어쩔수 없이 간헐적 발생해요 단점은 마이크로5핀 충전케이블이 안들어있어요 ㅡㅡ;;; 가성비는 굿,5
92,음량조절 안되지만 저렴한 가격이라ㅎ가성비 좋아여!!,5
93,가성비 너무좋아요,5
94,배송 빠르고 좋네요!!!,5
95,PC에 연결해서 사용중인데 만족합니다!가끔 끈기는데 그건 삼성도 동일하더라고요동글이 문제인거 같아요만족합니다!,5
96,빠른 배송 + 톡톡으로 친절한 상담 감사합니다. 잘 쓸께여 :D,5
97,통화음질은 패스ㅎ상대방쪽이 복불복이라고 함!!지금은~ 음악이나 소설들을때끊김현상없이!! 잘 쓰고있어여:D편하고 몇번이나 떨어뜨렸어도고장없이 잘 쓰는중♡,5
98,저렴하고 성능도 좋아요~ 남편이 엄청 좋아 하네요~,5
99,이 가격에 정말 가성비 최고네요,5
100,가격대비 성능이 우수합니다 추천합니다,5
101,배송이 어마무시하게 빠르고 제품도 좋네요,5
102,가성비갑입니다..ㅎㅎ 생각보다 괜찮아요~,5
103,"정말 잘 사용하고 있습니다. 빠른 배송 감사합니다. 한가지 아쉬운 점은 누울 때 버튼이 눌린다는 점인데, 이 점만 빼면 만족하며 사용하고 있습니다.",5
104,귀에 딱맞네요 좋아요,5
105,디자인좋네요.잘사용할께요,5
106,배송도빠르고좋습니다!,5
107,좋아요 만족스럽습니다,5
108,조아요 조아요 조아요,5
109,배송 빨리 해주셔서 감사합니다. 상품도 좋아요~,5
110,블랙 생상 품절이 많았는데 다행이 찾아서 구매 해서 좋네요..,5
111,두개삿는데 하나 불량이라 반품처리 햇네요.. 일하면서 사용하려고 삿는데 고장낼 우려를 생각하며 두개를 삿지만.. 선택잘한거같네요 불량품..ㅠㅠ 그치만 나머지 하나는 정말 잘되요타사제품비교해볼때 케이스와 이어폰자체가 작습니다 굿굿 ㅎㅎ 하지만 제입장에서불편한 점은 지문으로 끄고 켜고 노래다음곡 넘기는게 약간 불편해요 그래도 작은제품에 감사하며 잘사용하고잇습니다!,4
112,아주 만족합니다.잘 쓸게요,4
113,디자인도 깔끔하고 음질도 그럭저럭 좋네요,4
114,가격대비 음색도 좋고 맘에 잘산서 같아요,4
115,잘 쓰고있어요. 주변소음도 적게 들리고 음악 듣는 거 나쁘지 않습니다.,4
116,처음에 한 쪽만 들렸는데 지금은 다 들려용 짱! 갓성비 짱!,4
117,괜찬아요 잘 쓰고 있어오,4
118,"가격대비  가볍고, 음질  양호합니다.잘 쓸께요~",4
119,아직 사용전입니다. 충전중이죠....괜찮겠죠? ~&^^;;잘 사용해볼랍니다. ㅋ,4
120,음질이조아요. 이쁘구요.,4
121,가성대비 굳좝이요..!,4
122,역시 믿고 쓰는 샤오미. 배송 너무 빠른거 아닌가요??,4
123,작고 음질도 무난하고 좋네요.,4
124,가격 대비 좋아요.,4
125,배송느려서 별하나 뺐어요상품은 조아요 편해요 블루투스연결 빨라요,4
126,사용후 1~2주정도 후부터 상대방이 잡음이 너무 심하게 들린다하네요,4
127,다 좋은데  저음이 좀 모자르네요개인적으로  저음이 좋아서요,4
128,역시 갓성비 샤오미버즈 1세대랑 비슷한것 같아요,4
129,전 막귀라 이정도면 만족해요,4
130,가성비 굿 배송빠르고 좋아요,4
131,고가 제품과 비교는 불가하지만 부담없이 쓰기에 좋습니다  크기도 다른 제품보다 작아서 바지 주머니에 넣는것도 무리가 없네요,4
132,가성비 짱인 듯. 저렴하게 사용하기에 좋을 듯 합니다.,4
133,가격대비 괁찮아요  크기도 작아서  넣어다니기 좋음 번창하세요,4
134,작동잘되네요 잘 듣고 있어요,4
135,간편하고 쓰기좋아요 줄이없으니간편하네요,4
136,잘받았습니다. 감사합니다,4
137,가끔 끊김현상있어요ㅜㅜ싸니까 그러려니해요,4
138,잘사용하고 잇어요~배송도 굿,4
139,배송은 빠른데 과연 얼마나 베터리가 오래 지속될지 써보면서 알겠죠,3
140,음질은 잘몰라서 평가 불가하나지하철에서 듣기에는 너무 끊겨서 힘들정도,3
141,가성비 괜춘! 싼마이에 쓸만합니다.고가 이어폰 따라한다고 어설프게 모양만 비슷하게 만든 이어폰보다 차라리 이게 나음,3
142,소리가 한번씩 끊길때가있어요,3
143,다른데보다 가격이 비싸요. 그것도 모르고 그냥 사버렷네요. 제품은 좋아요,3
144,일하면서 전화받기 불편해서 착용했는데 좋아요,3
145,"버튼이 자꾸 눌림, 음량이 좀 작음, 디자인 이쁨, 좌우 구분 어려움",3
146,소리 좋고 배송빠르고 합니다.제가 손에 땀이 없어 그런지 이어폰집에서 이어폰 꺼내기기 쉽지 않습니다.,3
147,마이크가 별로여서 통화하기에는 적합하진않네요 ㅠㅠ,3
148,착용감 및 음질 그런데로 좋습니다.이전에 쓰던 이어폰 보다는 한층 향상된 음질 입니다. 동일 금액대의 유선 이어폰 보다는 음질이 좋은 것 같아요,3
149,가성비로 쓰는제품 충전잘안됨,3
150,그냥 줄 없는 이어폰이지만 밖에서 걸어다닐때 끊김현상히 꽤나 빈번히 발생. 그 외 충전이나 케이스나 가격대비 수려함.,3
151,상품은 좋은데 배송이 너무 늦어서 ㅠㅠ,3
152,후기보고 샀어요 충전중이라 잘 될진 모르지만잘 되길 바라며?,2
153,함께 구매한 밴드는 잘 쓰고 있는데기대했던 이어폰이 충전이 안되어서 사용을 못하고 있습니다 문의글도 남기고 전화도 시도했는데  통화가 안되네요답을 받을 수가 없어서 여기에 글 남깁니다,1
154,소리가 나오다 말다 .. 또 한번씩 지지직거림.. ㅠ 싼건 이유가 있네요..,1
