,0,1,2
107,노트20 아쉬운 점,써보니 노트라 좋긴한데 메모리 슬롯도 없고..삼성헬스 심박수 측정하는 센서도 없고..사기전에 스펙을 자세히 알아봤어야 하는데ㅠㅠ​몇푼 아낀다고 울트라 안샀더니 후회됩니다.노트20은 울트라가 답인듯,2020.12.28. 15:56
108,노트20울트라 UI 3.0 벤치마크,"​



 














12월 23일 정식 업데이트 받고 벤치마크 돌려봤습니다.싱글이랑 멀티 점수 모두 업데이트 이전이랑 오차범위 정도로 차이나는거 보니 점수 하락은 거의 없는것 같네요ㅎㅎ",2020.12.28. 12:54
109,노트20...적응이안되요.,"노트9쓰다가 바꾸니까 적응안되고 낯설어요..제가 쫌 민감한게 있는데. 조금만 환경이 바뀌면 잘 받아들이질 못하는데..왠지 이번 구매는 실패한것같습니다..다음에 살때 잘사야죠. 하...약2년을 기달려야되다니. 아그냥 가서 바꿀까.. 노트9샀을때는 성공했는데..이번에는 실패한 느낌이..ㅠㅜ 그렇다고 폰이 나쁘다는건아니고 저한테는 좀 안맞는것같습니다.  노트20이 잘맞는사람한테는 좋겠죠. 아무튼 그냥 쓰던거 계속쓰는게 좋은것같에요. 불편하다면 바꾸겠지만 쓸만하면 계속쓰는게..,그리고 노트9까지가 좋았는데 왜 신제품만 출시하고 좋은 예전폰은 다버리는지...신제품좀 그만 출시했으면..그렇다고 신제품이 잘나오는것도아니고..맨날 새롭게 바뀌니.. 이제 삼성안쓸까..서비스센터도 별로안좋고...조금 잘만하면 잘만들수있는데 그런소중한것들을 신경안쓰고 신제품에만 혈안이 되있는지....분명 실력있고좋은기업이지만...작은 소중한 것들을 못봐요..",2020.12.28. 12:30
110,3.0올리고 배터리 타임,집에서만 와이파이 연결하엿고 삼성인터넷 유튜브만 주로 햇어요.​2.5보다 나은지 더 다는지 모르겟네요,2020.12.27. 01:26
111,이번 업데이트후 배터리 타임..,"업데이트후 1시간 정도 짧아진것 같았는데 갤럭시 랩스 최적화 후 2번정도 완충 후 사용해보니 예전 정상 사용시간으로 돌아왔네요..공초할까 하다가 그냥 써도 될듯..화면  밝기 절반보다 좀아래, 다크모드, 120hz 주사율로 유튭와 웹검색시 타임입니다..8시간은 나오는듯..전 초기 예판 구매자로 4개월 이상 사용중입니다..



 














​",2020.12.26. 22:33
112,이놈의 강박이 또 시작이네요,노트20울트라 카메라 유격 발견한뒤로 계에에에속 거슬립니다.. ㅜㅜ​빛받으면 진짜 보기 흉하네요,2020.12.26. 16:02
113,노트20 울트라 3.0  후기,이번에 업데이트하고 공초한번했는데  확실히  지문인식속도가 좋아졌습니다.  살짝 갔다대도 풀리네요.  꺼진상태에서 알림이나 문자오면 아직은 조금 잔렉이 있습니다.  이건 추후 업데이트로 좋아지겠죠. 타자는 일반 키보드로 치는데  제가  빨리못치는건지는 몰라도 오타율 빈도수는 많지 않네요.. 제스쳐는 인식범위가 많이 내려가긴 했네요. 근데 저는 케이스가 간섭이 없어 그렇게 불편한 것 같진 않네요. 또 원핸드도 사용하니.. 어찌되었건 제 개인적인 생각으론 이번 업데이트로 지문인식 개선 된게 제일 좋은듯 합니다.,2020.12.26. 12:30
114,노트20 울트라 다들 만족 하시나요?,저는 V30 쓰다가 넘어와서 그런지 엄청 만족스러운데​120Hz에 큰화면 카톡튀는 Uag가 커버해주고 부드럽고​게임도 안해서 저같은 사람한테는 차고 넘치는 폰같은데​와이프폰이 아이폰12인데도 바꾸고싶다고 하는데​카페보면 노울 엄청 까시는분들도 계시던데 ​어느정도 성능이야 만족 하는지 궁금하네용,2020.12.25. 14:58
115,업뎃후 csc변경 밎 초기화,이번에 노트 업뎃하고 초기화를 진행했습니다.근데....백업을 SD카드로 하고 했는데....다른건 전부 넘어왔는데...갤럭시 노트 파일만 날라가 버리네요ㅜㅜ차량 5년간점검내역이 후딱 날라가 버렸네요ㅜㅜcsc변경도 기존 유플에서 자급제로 변경했구요...csc변경은 업뎃하고 안될걸 감안해서 업뎃전에 진행했구요....유아이 3.0에서 구글전화로 변경되는지는 확인하지 못했습니다...혹시라도 초기화진행하시는 분들은...여러군데에 백업하시고 진행하세요~~,2020.12.24. 07:07
116,노트20울트라 3.0 정식 후기,베타버젼보다 확실히 안정화되고 좋습니다.네비바 제스처는 적응하는데 좀 걸릴듯 합니다 ㅠㅠ,2020.12.23. 17:23
117,질문) 노트20 달라고했는대 노울이였어요,"성지에서 현금 완납하고 노트20으로 계약하고,시간이 늦어 개통 안된다고 민증 맡기고 구입한 핸드폰들고 집에왔어요~~담날 개통 전화와서 개통하고 새폰을 즐기고 그 다음날 노트20이 아니라 노트 울트라 라는 사실을 알았어요.​지금 거의 한달되어가는대~  대리점에서 전화와서  추가 금액 달라고 하는대. 어떻게 해야 할까요?",2020.12.22. 21:30
118,간단한 노트 20 그린 5일 후기,"질문X, 후기X,체험단글 게시글작성X(기업홍보단X)​노트 20 자급제 그린 색상 구입해서 쓴지 5일째 됬는데, 생각보다 A91 with S pen까진 아닌듯합니다.(다만 울트라에 비하면 원가절감은 있음 - RAM 4G차이, 뒷면, 120Hz등)​1. 플렛 디스플레이노트 20 울트라와 노트 20사이에서 고민을 많이 했는데, 결정적으로 끌린게 바로 플렛 디스플레이!노트 엣지 - 노트 8 - 노트 9까지 엣지 디스플레이만 썼던 저로썬 플랫 디스플레이가 마음에 이끌렸네요.메모할때나 영상 감상시에 플렛이라서 그런지 더 넓어 보이네요.​2. 카메라카메라는 잘 안찍어서 아직은 모르겠는데, 카툭튀는 노트 20 울트라보단 들하나 기본으로 준 케이스 끼고 뺄때는 불편함이 있긴함​3. RAM게임을 주로 1개만 하고 인터넷, 영상 감상등을 하다보니 체감상 노트 9(RAM 6기가)보단 좋다는 느낌이 들음 (다만 새 폰인 것도 있고, 사용패턴 차이도 있습니다.)- 사용자마다 다르지만 저의 경우 기본 RAM 이 3.3GB/8GB로 나오네요​4. 발열붕괴 3rd & 원신 게임을 하다보면 노트 9나 노트 8의 경우 고사양 설정시 10분~20분 지나서 발열현상이 심한데 노트 20 으로 10분 게임하고 나니 발열현상이 노트 9보단 심하지 않네요.(이게 바로 엑시노스와 스냅드래곤의 차이?)​5. (아쉬운점) 안면인식노트 8,9 때 홍체 인식 쏠쏠하게 이용했는데(특히 삼성페이) 노트 20때는 없어서 아쉬웠고,올해 코로나 - 19 터지면서 안면인식 이용못하는 상황이라 더욱 아쉽게 느껴졌습니다.(마스크 벗고 하면 되지 않을까도 생각했지만 대중교통이용시 마스크 안하면 범칙금 크리)​6.(아쉬운점2) S-Pen그동안 노트 써보면서 펜은 편리했습니다. 특히 급할때 쓰는 메모는 더욱 좋았습니다.그런데 왜 아쉬운점이라고 썼냐면 펜의 위치가 오른쪽에 있던게 왼쪽으로 변경되어서 아직 익숙치 않네요.특히 오른손잡이라 그런지 더욱 불편한 느낌이 드는것 같습니다.​7. 뒷면듣기론 뒷면이 글라스틱이다 뭐다 해서 말이 많았는데, 어자피 저는 케이스는 끼고 다닐꺼라서 체감상 별 차이는 없네요.(주로 지갑케이스 끼고 다님)그리고 그린 색상은 좋습니다. 정말 좋아요.​8. (아쉬운점3) SD카드노트 20은 SD카드 미지원이라 아쉽지만, 기존 구형폰들(노트8,9-SD카드지원)을 이용해서 파일 저장하는 방식으로 이용하려고 합니다.​9. (아쉬운점4) 스피커S-Pen과 같이 스피커가 왼쪽으로 이동이 됬는데, 게임할때 보면 손이 스피커를 잡는 상황이여서 좀 거슬리긴하네요.그렇다고 반대로 하자니 카메라의 카툭튀(노트 20도 노트 20울트라보단 들하긴 한데 아예 없는건 아님)가 있다보니 스피커는 오른쪽으로 냅두고 했으면 하는 아쉬움이네요.​​두서 없이 쓴것 같은데, 아무튼 노트 20 그린 색상 5일동안 써본 후기를 작성해 보았습니다.​도움되시길 바라겠습니다.",2020.12.22. 17:43
119,노울 노을사진. 잘찍히나요?,"금욜에 바꿨는데. 어찌 전에. 쓰던 놋8보다 못하는데 제꺼만이런지 노울이 다 이런지  모르겠는데  저는 선명한거좋아하는데 완전 불호네요  실제색감도 못잡아주고 기본적으로  카메라  노출이 밝아요  실내에서도 마찬지고. 찍을때마다 밝기 15퍼 줄여줘야 비슷한데. 한장찍고바꾸고 똑바꾸고 이럼 불편해서 어케쓰죠?



 














​요게 기본으로찍은거 이거보고  깜짝놀래서. 카메라글 엄청찾아다녔어요....



 














​요게. 기본에서 밝기 제일 낮게 줄여서 찍은거



 














​이건 아이폰으로 찍은건데 제일  실물에가까워요.....



 














이건 아래. 쪽  찍은거데 녹색 끼는 뭘카요...어두워서그런가​



 














이건 오늘. 해지는거 기본으로 찍어본거....  무슨 노을은 개뿔  시력 잃겠어요",2020.12.20. 19:12
120,노트10플에서 넘어온 노울20유저예요 반가워요,원래 21울로 갈려다가 뭐 안된다 하도 많아서 노울로 넘어왔어여 ㅎㅎ 잘 부탁 드립니다,2020.12.20. 10:55
121,노트20울트라 카메라 초점,노트20울트라 산지 3주정도 됐어요대학에서 비대면으로 시험보는데 손글씨로 써서 카메라로 찍어서 사진을 제출하는 경우가 많았거든요근데 이놈의 카메라가 초점을 못잡더라고요?스캔어플로 찍어도 흐릿해서 글씨가 안나오고결국 시간없어져서 흔들린것마냥 찍은 사진을 제출했는데원래 접사 초점이 잘 안맞는다면서요...?그것도 모르고 가까이서 열심히 찍느라 시간만 버렸네요;;​멀리서 2배줌해서 쓰라는 얘기가 많던데해봤더니 그것도 가장자리는 흐릿하네요살면서 50배줌 쓸일도 별로 없을 것 같은데접사도 2배줌해서 써야한다니진작 알았어야 했는데 너무 짜증나네요​전에 쓰던 폰이 노트2 노트5인데 카메라때문에 불편한 적은 한번도 없었거든요 카메라가 맘에 안드는 건 또 처음이네​50배줌 광고만 보고 카메라는 당연히 좋을 거라고 생각했던 폰알못입니다~~ 저처럼 되지 마세요~~~,2020.12.20. 00:14
122,삼성 이벤트몰 케이스 구입후기,"11월 12월 노트20 구매 혜택으로 10만원 액세서리 쿠폰받아서​클리어 뷰 케이스, 실리콘 케이스, 곰표 오리지널 케이스 구매했습니다.​역시 자사 메이커라 그런지 사제보다 휴대폰에 딱 들어맞습니다.​실리콘은 그냥 평범한데 일반 실리콘보다 훨씬 부드럽고요​곰표 케이스가 생각보다 단단하고 좌우 테두리가 두꺼워서 부피가 좀 커지는데 플랫한 느낌과 촉감은 좋네여",2020.12.18. 19:48
123,추후에 노트20울트라보다 더 심한 카툭튀폰이 나올까요,상상만해도;,2020.12.15. 17:39
124,노트 울트라에용,"플립이랑 고민하다가 ..노트 울트라가 훨 좋다기에 구매했지요 아직도 눈에 아른거리는 플립.. 디자인때문이겠지요~??기다렸다가 다음세대 플립을 구매하려구요 .. 근데 너무 계속 플립이 쓰고 싶네용 .. ㅜ솔직히 접는거 빼고는 그렇다기에.. ㅜ



 









 



​아기도 있고 크고 튼튼한 울트라기에 구매한건데 펜도 그렇고 사진도 그렇고 쓰기에는 참 좋은 폰이에요혹시라도 너무커서 주머니에서 숑~ 떨어뜨려도 망가지진 않겠죠~?^^못그리는 그림도 그려가며 펜을 이용해 써보기도 하고 메모도 하고 이것저것 활용할 수 있는 기능도 찾아보고 열심히 적응하고 있어요 기존 s10인데 크기 차이도 별로 없고 손에 들고 다니긴 좋아요 ㅎㅎ 아가들 둘 보느라 전업맘이지만.. 폰들고 다니며 자랑하고싶네요고민하시는 분들.. 충분히 고민하시구 구매하셔요 접는거가 걸려서 그렇지  노트 울트라로써는 저는 만족이에용 ㅎ이제 노트가 단종된다지요.. 어쩌면 노트..마지막으로 사길 잘한거 같아요 ㅎㅎㅎ 어찌될지는 모르지만 제가 사용해보고 싶은 폰들은 다 사용해보아서 좋네용 ​​다음 플립을 기약하며.. ~^^~​",2020.12.15. 13:59
125,갤노트20울트라 카메라 끊김 현상 as방문후기,"질문X, 후기X,체험단글 게시글작성X(기업홍보단X)구입한지는 2달 되었습니다.카메라 사용시에 가끔 카메라 화면이 1초~2초 끊깁니다멈춘다 라고도 할수 있겠네요동영상 녹화를 할시에도 25초이서 30초 사이 계속해서 화면이 간헐적으로 끊김 현상 1~2초 가량 나옵니다처음엔 대수롭지 않게 여겼지만, 기기 이상을 느끼고검색을 해보니 꽤 사례가 나오더군요오늘 삼성서비스센터 방문해서 기기 검사 해보니 엔지니어 왈~ 새부품 교체해도 같은 증상이 나온다프로그램 버그다~ 프로그래머 들이 지금 이 문제 잡으려고패치를 만들고 있다, 불편하겠지만 21년1월달 안에는패치가 나올것이다 라는 답변을 받았습니다...노트 5부터 9까지 사용하면서 이런적은 첨 이군요...차라리 노트9이 훨씬 좋다라고 느껴집니다...",2020.12.14. 23:40
126,갤노트20울트라 영상촬영 이정도면 못쓸것 맞죠?,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기노트20울트라 촛점 튐 현상노트20울트라 촛점 튐 현상#노트20울트라결함



 



그냥 일반 영상인데 촛점이 계속 튑니다.다른 영상들도 마찮가집니다. 움직이는 물체가 있으면 특히 더 심합니다.빠르게 움직이는 물체가 있으면 더 튀는 속도도 빨라집니다.이정도면 결함 맞겠죠?​



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기접기/펴기노트20울트라 촛점 튐 현상노트20울트라 촛점 튐 현상



 



​",2020.12.14. 12:56
127,z플이에서 노u로,넘무 이쁘고 맘에들어요,2020.12.13. 00:24
128,노트20U 쌩폰쓰시는 분들있나요,생각보다 인덕션이 손에 피로감을 많이 주네요;;,2020.12.12. 22:31
129,폴2에서 노울이로 넘어왔습니다..,"폴드2 11월경에 구입해서 나름 만족하며 잘 쓰고있었는데...​폴드2는 다 좋은데...제가 자판으로 타자칠일이 많은데 열어서 치든 닫아서든 워낙 불편해서리...​결국 한달만에 처분하고 노울이로 넘어왔습니다.​폴2 쓰기전에 아11프맥 썻던지라...간만에 삼성 바(bar) 휴대폰 쓰는건데 좋네요..ㅎㅎ​그리고 아이폰의 장점, 삼성폰의 장점....비교해보니 여러가지가 있겠지만​역시 삼성이 장점은 더 많은듯 합니다.(삼페, 120Hz, A/S, 멀티윈도 등)​이번폰은 2-3년 꾸준히 쓰렵니다.ㅎ",2020.12.12. 01:01
130,노트20U는 특히나 케이스가 필수네요,쌩폰에서는 인덕션이 손에 걸리고​크기도 커서 떨굴위험이; 재질도 미끌거리고,2020.12.11. 19:14
131,노트 울트라 확실히 좋네요,괜히 안드로이드 끝판왕 기기가 아니네요.S9+에서 넘어왔는데 체감 장난 아닙니다~^^;;​갤탭 s7 사용을 하고 있어서 120hz는 어느정도 익숙해 졌는데 빠릿빠릿함 작살입니다~^^최소 3년간 잘 써야 겠습니다 ㅎㅎ​사기전에 정말 몇달동안 엄청 고민에 고민을 했는데 사고나니 맘이 그렇게 편합니다.갤탭 s7 90만원 넘게 쓰고 이번 놋울트라도 꽤 거금을 썼는데 마눌님께 조만간 조공좀 해야 겠습니다~^^,2020.12.08. 13:12
132,노트20 5일 후기,일단 제 기준으로 불만족이 더 컸습니다.노트20 쓰기 전 한달간 사용하던 메인폰들이​노트10+ 노트10 아이폰SE2 갤럭시Z플립 이렇게인데젤 좋았던게 10+였습니다​일단 노트20은 엣지가 아니라 영상 몰입도가 낮았습니다.그리고 베젤도 더 넓어보이고요...그렇다고 플랫인 대신 플립처럽 접히거나 한것도 아니라 조금 애매...​그리고 노트20울트라랑 노트20 둘다 펜과 스피커가 왼쪽에 있는게 상당히 거슬리고 불편합니다.​마지막으로는 장점디자인이 상당히 마음에듭니다. 색은 그레이인데 색상은 별로네요..그리고 카메라가 엄청납니다. 가끔 A91 With S Pen드립이 올라오면 항상 드는 생각이  A시리즈도 이렇게 카메라가 잘 나오나? 싶을정도로 카메라가 정말 좋습니다.​시간이 없어서 이정도만..아마 한 2주 정도는 쓸것같네요 전반적으로는 만족하나 디스플레이가ㅜ많이아쉽습니다,2020.12.07. 18:57
133,노트20 좋네요 ㅎㅎ,작은폰 쓰다가 커지니 좋기도하고 불편하게도해요 ​,2020.12.06. 19:05
134,이정도면 하자라고 할런지요,쏠리긴 쏠렸네요,2020.12.06. 10:30
135,울트라 내폰만 그런가요? 스피커 지지직...,맨날 블루투스 이어폰쓰고 통화하다가 귀에대고 통화했는데 지지직..지지직 간혈적으로 나오는데...뽑기 잘못한거맞나요?​,2020.12.06. 01:43
136,놋20울트라 광각카메라 테스트하다 검은줄 발견,"Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기어두운곳에있다가 밝은곳으로 이동후 광각카메라로 변경하면 높은확률로 검은줄



 



어두운곳에있다가 밝은곳으로 이동후 광각카메라로 변경하면 높은확률로 검은줄이 발생하네요​어떨땐 화면중앙에 생기기도 하고 어떨땐 화면 대부분에 생기기도하고 모두 일시적이긴 한데 ​카메라라는 물건의 공통특성인지 결함인지 아리송하네요



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기어두운곳에있다가 밝은곳으로 이동후 광각카메라로 변경하면 높은확률로 검은줄",2020.12.06. 00:26
137,놋20울트라 카메라유격문제,유격은 거의 대부분 있으신거같은데​유격이 있으면 기능상에 문제가 생기나요?​그저 보기 거슬릴뿐인거면 그냥 쓸려는데,2020.12.05. 20:54
138,노트20U로 바꿨습니다,"쾌적하고 좋네요​45w충전은 미적용이었네요 적용인줄아랏는데 ㅎㅎ;​25w에 4,500배터리면 a90이랑 같네요",2020.12.05. 17:29
139,어제 노트20 기변,완전 마음에듭니다물론 언제 기변증이 올진 모르겠지만.. 제 예상으로 오랜만에 좀 오래 메인으로 쓸것같습니다.​2주는 찍을듯ㅎㅎ​A91 With S Pen이라는 소리가 많긴하지만 투고서비스부터 전시폰까지 너무 만족스러웠고노트20 목업도 샀었죠​실제 메인으로 써보니 너무 만족스럽고 좋네요ㅎ,2020.12.04. 19:32
140,이거 원래 그런건가요?,"일주일 사용했는데.. .별루임3분35, 3분43~4분사이 카메라옆에 간혈적으로 생기는점 뭐죠?​



 


 Loading... player_likesound_mutesound_mutesound_volume2sound_volume3 [x]Player Size:0 x 0Current Resolution:0PMax Abr Resolution:0PProtocol:pdCurrent Bandwidth:Average Bandwidth:Buffer Health:Frame Drop Rate:0/0 도움말라이센스Video Statistic Version 4.24.6 (PD)Build Date (2021/5/12)NAVER Corp.     동영상 인코딩 중입니다.5분 이상 소요될 수 있으며, 영상의 길이에 따라 소요 시간은 달라집니다. topleft rightbottom마우스를 드래그 하세요360° Video도움말 MULTI TRACK멀티트랙의 트랙별 영상은 우측 관련영상에서 볼 수 있습니다.선거광고 안내       음소거00:00 | 00:00 화질 선택 옵션 화질  전체화면   광고정보 더보기초 후 SKIP초 후 재생SKIP광고 후 계속됩니다.SNS 공유소스 코드Band Twitter Facebook Blog CafeURL 주소복사HTML 소스544 x 306740 x 416936 x 5261280 x 720복사Flash 미지원으로 Object 코드 퍼가기 기능은 더 이상 지원되지않습니다.도움말 플레이어 URL 복사 레이어 닫기이거 원래 그런건가요?



 



​",2020.12.04. 15:56
141,일반 노트20 1달 사용 후기,"s9+에서 넘어왔는데 안드 10 까진 체감 없었는데 루틴하고 안드 11 베타가 확실히 좋네요.​큰 체감 보다는 소소하지만 좋게 느껴지는게 많은 듯 하네요.​성능은 게임을 약한거밖에 안해서 모르겠는데 괜춘 하고요,​s20 fe 살껄 후회되는 마음도 조금 있지만 그림그리기가 넘 좋아서 패스!



 









 



​",2020.12.04. 14:25
142,아이폰7에서 노트20 울트라 왔어요,"프로모드..! 찍고 후보정 살짝











마이필터 이용해서 후지 클랙식네가 색감따서 찍은 사진







너~무 후진 폰에서 제일 최신 기종으로 넘어와서 그런가..논란거리들이 있어도 저는 너무 좋게 느껴지네요 ㅜㅜ저는 솔직히 애플폰 선호하는 사람이었는데이번에 써보니 맘이 싹 바뀝니다.​제 폰 사용 패턴을 종합적으로 봤을 때, 딱 두개 맘에 안드는게 있는데 첫번째는 배터리 입니다. 이건 확실히 애플이 최적화? 이런게 잘 되어서 그런가 배터리를 더 효율 적으로 잘 쓰는 것 같습니다. 이번에 120 적용되면서 그런지 원래 갤럭시 라인이 그런지 모르겠는데 광탈하는 느낌이 있긴하네요 ㅠㅠ​그리고 두번째는 지문인식인데 여러각도로 지문등록하고 같은 손가락 두개 등록하고 해도 뭔가 아이폰 홈버튼처럼 착-하고 열리는 느낌은 없네요 ㅎㅎ​이렇게 두개 말곤 정말 다 편하네요. 접사 모드는 잘 안써서 어짜피 크게 신경 안쓰이구.. 풍경 찍어보니 정말 와 너무 좋다.. 했습니다.플레어 현상도 아이폰에 비하면 양반입니닼ㅋㅋㅋ 아이폰은 징짜 심한데...원하는 사진느낌의 색상을 마이필터로 따올수 있는거도 너무 좋고..​삼성페이도 너무 편하고 좋고.. 대중교통 이용하는사람이라 항상 카드지갑 필수였는데 nfc 있으니 그런거도 필요 없네요 ㅎㅎ!​저는 전체적으로 참 맘에 듭니다. 얘랑 한 2-3년 진득히 있어야겠어요!​다들 노울하세요😄 좋아요 좋아!",2020.11.29. 19:21
143,드디어 산 노울20 후기,"​안녕하세요. 그렇게 노울살까 고민많이하고 여기서도 많이 물어보고 S21울트라를 기다릴까하다가 결국에는 노울20을 질렀습니다. 인터넷 자급제로 샀구요. 쓴지 4일차네요. 블랙이 고급지고 거울기능이 되서 블랙으로 샀습니다. ​ S10에서 넘어왔습니다. S10은 그냥 민팃으로 팔려구요. 사람거래는 제가 시간이 없고, 귀찮구요.  확정기변도 다 했어요.​ 본론으로 와서 넘어온 후기는 6.1 ->6.9인치, 15w 충전 -> 25w 충전, 60hz-> 120hz 이 3가지만해도 넘어올 이유가 충분합니다. 원유아이는 똑같아서 차이가 없지만, 위 3가지가 넘어올만큼 완전히 새로운 폰이네요. 불과 1세대차이인데 말이죠.   그리고 저한테는 지긋지긋한 엑시+ 말리조합으로 인한 배터리광탈에서 스냅드래곤 865+하니 더 칩셋이 마음에 들고, 배터리도 3400에서 4500이되니까 더 버티네요.  LTE + 120hz기준입니다.  120이 빨리 달아도 S10보다는 더 배터리가 남아요. ㅎㅎ​ 접사 및 근접카메라는 아쉽지만 좀 나아졌다니 쓰고, 무게는 무거워져서 확실히 208g 무게가 느껴집니다만 6.9대화면으로 시원시원하고, 충전 정말 신세계입니다 ㅠㅠ 눈물이 나요.. 그리고 120 썼다가 60쓰니까 역체감 장난아니네요.. 카페에서 글로만 보다가 제가 직접 경험해보니 이런거구나 버벅임이 느껴집니다.. 못 돌아가요..  배터리 좀 감수하고 120이 부드럽고 최곱니다.  FHD지만 제게는 큰 차이가 없네요. 여지껏 WQHD썼었는데도 말이죠. 눈이.. 크흠 긍정적으로 다행이겠죠. ​ 진짜 고민은 배송만 늦출뿐이라는게 맞네요.  비록 돈을 올해 많이 썼지만, 노트는 제게 노트5이후로 3년만이고 펜도 그리웠었고, 마지막 노트 각진 디자인이라 최소 3년을 쓰려고 합니다.  내년은 엑시+ 말리라 설령 노트21이 나온다해도 거를려고 했었습니다. ​ 다음폰이 문제네요. 대화면+펜을 쓰려면 폴드인데.. 값이..  그리고 23년 말쯤이나 24년 초일텐데 23년 후반기에는 폴드가 좀 싸지고, 손톱+ UDC + 엑시+ AMD협업칩셋 + 펜+ 방수방진까지 될련지 모르겠습니다.  3년후니 되겠지요.​ S시리즈는 결국에는 울트라가 노트가 되겠지만(펜 탑재여부는 모르겠어요 폴드에만 수납이 될지..)  둥근 디자인이 전 별로였네요. V30이 박살나서 억지로 급하게 S10사서 1년 4개월가량 (중간에 아11썼지만)  수고했네요.. 가벼운거빼고는 별로인 폰이었어요.. 늘 배터리광탈 스트레스가 심했죠..  화면도 작았구요...  S10 안녕~~~​ 진작에 노트살걸 ㅎㅎ 노트20 울트라 강력추천합니다~!!",2020.11.29. 11:41
