,0,1,2
59,미밴드6 nfc 스트랩은 5랑 호환이 되네요~,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








미밴드5nfc를 사고 일주일인가 지나니 6가 출시 됐습니다 ㅜ신랑에게 nfc기능으로 문 열리는걸 보여주고 신기해 하길래 냉큼  주고 6를 새로 지릅니다 ㅋㅋ 흠흠



 









 



알리는 아이디가 없고 타오바오에는 검색이 안되고 11번가는 비쌉니다... 큐텐으로 가서 예약판매 제품을 사고 아기다리고기다렸는데 도착하기도 전에 액보랑 밴드를 증정하는 행사를 하네요ㅜ배가 슬슬 아프려고 하는 순간!! 도착합니다~



 














nfc로 주문했으니 실수없이 보내 달라고 당부해둔 덕인지 맞게 잘 도착 했어요~이상합니다ㅜ 드럽게 연결이 안됩니다ㅜ



 














성질이 마구 나빠지려 하기 전에 한번씩 연결이 되네요ㅜ우여곡절끝에 연결, 카드2개까지 등록 했습니다ㅜ너무 얼리하게 구매한걸까요..



 














금색 테두리가 영롱해 봐줍니다 ㅂㄷㅂㄷ그치만 신랑에게 줍니다ㅜ타오바오에서 그림만 보고 속아 산 짭티 너무 나는 스벅 밴드를 채울 순 없었어요 ㅋ5에 6밴드를 끼우고 6에 5밴드를 끼웁니다~ 잘 호환 되네요^^



 














​문은 여전히 잘 열려요~ 좋아요♡​​​",2021.04.17. 17:56
60,[개봉기] 올해도 어김없이 샤오미 미밴드가 출시되었네요. 미밴드 6 들여왔습니다.,"얼마 전 샤오미 미밴드 6가 출시되었고, 사전 예약을 하고 있기에 재빨리 신청하였죠. 물론 국내 정식 출시가 아니라 중국에서 출시가 되었고, 내수용으로 판매하는 물품을 사전 예약으로 주문한 겁니다.                가격은 프리미엄 붙어서 대략 5만 원 전/후로 많이 보이더라고요. 알리 또는 큐텐에서 가격을 비교해보고 기존에 주문한 곳도 살펴보고 이래저래 빨리 도착할 수 있는 곳으로 사전 예약을 넣었고 4월 8일쯤 판매가 시작되는 거 같던데... 벌써 집에 도착을 하였습니다. 요즘은 빨리 도착하나 봐요.                  오홀... 매년 샤오미 미밴드를 구입하는데, 이렇게 깨끗한 패키징 박스 상태로 받아보긴 또 처음이네요.                              #증정품제공#21년 신상 샤오미 미밴드6 /중국내수용/1.56인치 디스플레이 /풀스크린 지원/ 326PPI / 마그네틱 충전 / 30가지 운동모드/레전드가 돌아왔다                   [49,350원](▼38%)[Xiaomi]#증정품제공#21년 신상 샤오미 미밴드6 /중국내수용/1.56인치 디스플레이 /풀스크린 지원/ 326PPI / 마그네틱 충전 / 30가지 운동모드/레전드가 돌아왔다 믿을 수 없는 쇼핑 찬스! #증정품제공#21년 신상 샤오미 미밴드6 /중국내수용/1.56인치 디스플레이 /풀스크린 지원/ 326PPI / 마그네틱 충전 / 30가지 운동모드/레전드가 돌아왔다:시계 / 주얼리싱가폴, 일본, 한국, 미국 등 전 세계의 신상품, 최신 트렌드 및 인기 상품을 놀라운 가격에 만나세요!          혹시 어디서 구입하였는지? 궁금해하실 분들을 위해서 위에 링크 걸어 둘게요. 바로 패키징 박스 상태 확인하시죠. 전면 상단에는 미밴드 6의 모습이 보이고 아래 6이라는 숫자가 커다랗게... 제일 하단에는 Mi Smart Band 6 요게 정식 명칭인가 봅니다. 저희야 뭐, 그냥 미밴드 6라고 부르고 있으니...                양쪽 측면에는 주요 기능들이 나열되어 있는데... 중국어 한자라서... 패스... 대충 감으로 보면 30여 가지 운동 종목 모니터링하는 거랑 50m 방수 성능이랑 수면 모니터링, 알리페이 그리고 충전에 대한 이야기?                반대쪽 측면에는 액정 디스플레이 영역이 1.56인치로 커졌다는 것과 새로운 센서가 탑재 되면서 혈액 산소 모니터링, 심박 모니터링... 등 다양한 센서에 대한 장점을 이야기하는 거 같습니다. 이 정도면 어떤 스마트 밴드, 워치가 와도 부럽지 않은 기능들이 다 포함된 거죠.                 제일 궁금한 거! 디스플레이 영역이 커졌다는 부분이 저는 빨리 보고 싶네요.                후면 디자인이야 뭐, 여느 패키징이랑 다를 바는 없습니다. 중국 내수용이라 한자로 적혀있지만... 제품 세부 사양 정보를 표시하고 있겠죠.                아직 버리지 않은 샤오미 미밴드 5 패키징 박스가 있길래 옆에 두고 찍어 보았습니다. 동일하다고 생각했는데... 사소한 곳에서 차이가 보이네요. 미밴드가 바라보는 방향이 다르군요. 그리고 종이 재질이 조금 더 고급스럽게 느껴지는 건 저만 그런가요...                이제 내부 구성품 살펴볼까요. 아래쪽으로 보호 스티커 제거하고 내부 패키징을 꺼내 보았습니다.                예전과 동일한 패키징 방식인듯하고 개별 비닐 포장으로 샤오미 미밴드랑 충전 케이블이 있고 사용자 설명서인듯한 종이가 보이네요. 구성품은 이게 다입니다. 더 없어요.                설명서는 그냥 패스하도록 하겠습니다. 어차피 중국어라 그림만 보고 이해해야 하는데, 오랫동안 미밴드를 사용해온 터라 뭐, 특별히 설명서를 보지 않아도 괜찮습니다.                  어라? 이게 무슨 일인지? 저는 따로 전원을 켜거나 하지 않았는데...(미밴드에 전원 버튼도 없는데...) 비닐 포장을 벗겨내려고 하는데... 갑자기 액정에 불이 들어옵니다.                            요건 좀 달라진 모습이네요. 그냥 액정을 터치하니까 불이 들어옵니다. 원래 그랬었나? 기억이 없는데... 연결을 해야 한다는 그런 내용이겠죠. 아직 연결은 하지 않을 겁니다. 오늘은 개봉기니깐요. ㅎㅎ 어라... 근데, 디스플레이 영역이 확실히 넓어진 게 보이네요. 예전에는 상단/하단이 잘려서 네모난 모양이었는데, 이젠 둥글게 바뀌어서 더 많은 정보를 표시하게 되었네요.                 디자인을 좀 살펴볼게요. 2배 줌으로 당겨서 찍었습니다. 기존 샤오미 미밴드 5랑 디자인 외관 디자인 측면에서는 다를 바가 없는 거 같아요. 밴드 재질이나 느낌도 비슷한 거 같습니다.                밴드 뒤쪽 센서랑 충전 단자가 보이고 샤오미 로고도 보이네요. 전반적인 배치도 크게 바뀐 게 없는 듯...                새 제품이라서 깨끗한 거 빼고는 지금 사용하고 있는 샤오미 미밴드 5랑 다를 바가 없어 보입니다.                  ㅎㅎ 그래서 사진 찍는 김에 차고 있던 미밴드 5를 풀어서 옆에 같이 두었습니다. 어느 쪽이 미밴드 6 일까요?                   보시는 방향으로 왼쪽이 미밴드 6 그리고 오른쪽이 미밴드 5입니다. 전면 디스플레이 부분은 이렇습니다. 화면이 켜져 있지 않으면 그냥 동일하게 보입니다. 크기도 거의 동일한 듯하네요.                측면 모습도 함 볼까요. 헐~~~~~~! 이건 눈으로는 그냥 봐서 구분이 안될 거 같네요. 왼쪽이 미밴드 6라고 말씀을 드렸으니 그렇게 이해하시겠지만... 섞어두면 모르겠습니다.                뒷면 센서 부분입니다. 조금 다른게 보이네요. 전반적인 위치는 동일하지만 센서의 배치가 조금 달라졌습니다. 암만 봐도 동일한 외관을 지니고 있기에 혹시 충전기나 밴드를 그냥 이전 미밴드 5에서 사용하던 것들로 그대로 이용해도 되지 않을까? 하는 생각을 해봅니다. 그건 따로 확인해 보도록 할게요.                추가 구성품 중에 요건 충전 케이블입니다. 역시 이번에도 마그네틱 방식을 그대로이고 생긴 모양도 동일하네요.                미밴드 6 뒷면 충전 단자에 요렇게 촥~~~! 하고 달라붙겠죠. 그리고 반대쪽 USB 단자를 충전기 어댑터나 노트북에 연결하면 되겠지요. 길이는 여전히 짧은 편입니다. 요거 조금 더 길면 좋은데...                ㅎㅎ 바로 테스트해 보았습니다. 지금 충전 중인데, 충전 케이블은 기존 미밴드 5에 사용하던 걸로 해 보았습니다. 충전 잘됩니다. 그냥 기존 거 그대로 사용해도 되겠네요. 그럼 밴드는? 이건 다음 사용기에서 확인해 보도록 할게요. 일단 충전하는 모습을 보여드리면서 오늘 개봉기는 마치도록 하겠습니다.                  충전 마치면 아이폰이랑 연결하고 한글이 제대로 나오는지? 기능은 달라진 게 없는지? 디스플레이가 넓어져서 어떤 점이 좋은지? 등등 살펴보도록 하겠습니다. 커밍 쑨!",2021.04.17. 09:21
61,미밴드6 nfc 버젼 구입해서 사용해봤습니다,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








안녕하세요 미밴드6 한글 잘나옵니다 nfc 버젼 기존 미밴드5 nfc 에 카드 인증돼서 등록돼있으면 다시 중국신분증 인증안해도 카드 바로 등록됩니다 한글내장 폰트 가독성 좋습니다(아파트 공동현관문 출입카드+집 코맥스 도어락 카드+회사 캡스 보안경비해제 카드 이렇게3개 등록해서 쓰고 있습니다)​굳이 화면에 목록표시가 영어가 거슬리지 않다면 한글패치 안하고 그냥써도 될거 같습니다 밴드첫화면에 요일표시정도만 영어로 나오는거 감안하면 문자알림 가독성은 좋아서 그냥 쓸거 같습니다​한글패치는 다 좋은데 매번 업데이트를 해줘야하는 번거로움이 있어서 이번 미밴드6 다행히 내장 한글폰트가 있어서 그런지 쓰는데 불편함 없네요 추후에도 아마 미밴드 7,8 계속 이런식으로 나올거 같습니다​p.s 그리고 언제부터인지 aqi(미세먼지 수치)도 나오기 시작하네요​p.s ii 미밴드 5/6 페어링해제하고 기기 삭제해도 다음에 다시 연결해서 정보 복원하면 기존 출입카드 등록됐던 정보도 다시 다 복원돼서 별도로 재 등록안해도 됩니다



 

























​​​",2021.04.16. 07:42
62,GTS2e 나토스트랩 착용기,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








알리에서 주문하여 받은 나토스트랩 입니다. 받은지는 좀 되었는데 이제야 착용해보네요.재질은 다소 뻣뻣한 나일론 재질입니다. 부들부들할것 같았는데 전혀 그렇지 않습니다.저는 재질이 뻣뻣해서 오히려 맘에 들어요. 너무 부들부들한 재질일까봐 받기전 오히려 걱정했었습니다^^​



 














블랙색상 입니다. 깔끔하고 예뻐요^^ 그레이와 카키 색상도 같이 구매했습니다~​



 














착용감 좋습니다. 스트랩이 뻣뻣하다고 말씀드렸는데 살과 닿는 면이 까끄럽거나 하지 않습니다.​



 














버클 부분입니다. 타원형으로 되어있고, 시계여분줄 잡아주는 보조버클(?) 2개는 위치가 고정되어 있습니다.​본격적인 여름이 되면 많이 사용하게 될 것 같습니다. 재질이 뻣뻣하다고 했는데, 스트랩 모양이 잡혀있어야 하니 이 정도의 뻣뻣함은 당연한 것 같습니다. 사용상 불편함은 전혀 없습니다.맘에 드네요~",2021.04.14. 12:32
63,미밴드6 사용후기,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








미밴드6nfc판 중국내수용 입니다 미밴드4에서 넘어왔구요 화면이 커져서 좋네요 ㅎㅎㅎ배터리 충전도 4보다 편해요 밴드에서 안빼도 되서ㅎ평소 수면체크랑 걸은수체크 기상알람 한시간앉아있는알람? 용으로만 사용합니다 이번엔 집대문카드도 넣어서 사용할려고 nfc판으로 샀는데 인식을 못하네요ㅠㅠ(중국거주중이라 카드키가 그 동그란칩같은건데..)어떻게 하는지 더 찾아봐야겠어요카톡확인도 한글 깨짐없이 크게 잘나와요!!한글문자가 패치없이도 되서 좋네요 ㅎㅎ메뉴는 한글안됨ㅠ 아쉽..4도 아직 멀쩡해서 괜찮은데 역시 기계는 신제품이 최고ㅋㅋㅋ 가볍고 막굴리기 좋고ㅋㅋ고민하지 마시고 6으로 넘어오세요~ㅎㅎ​",2021.04.12. 23:13
64,미밴드 6 nfc 버전 후기입니다. (nfc 카드에 관하여),"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








미밴드5 nfc 버전을 잘 사용하던 중, 미밴드6 가 나왔다는 소식에 주문했습니다.​어제 도착해서 금일까지 사용해본 후기입니다.​우선, 저는 아이폰을 사용중이며, 5사용시 mi wear 어플에서 카드 등록 후, ​아이폰의 미핏에서 로그인하는 방식으로 사용했습니다.​이 방식으로 처가집 공동현관, 세대현관, 저희집 세대현관 등을 밴드 하나로 사용하였습니다.​카드는 계정에 귀속된다는걸로 인지하고, 6버전에서 카드만 등록 후 사용하려고 하였으나,​우선 당장 저희집 현관문이 열리지 않았습니다...​금일 처가집에 가서 안드폰으로 mi wear 어플로 처가집 현관키를 복사 하려고 했더니.. ​분명 5에서 문제없이 등록되던 카드가 암호화가 걸려있다며 복사가 안됩니다;;​그래서 다시 저희집에서, 카드 등록을 위해 트라이를 해보니,​미웨어 어플에서는 또 저희집 현관키가 암호화가 되어있다며 복사가 안됩니다..​아무 생각없이 아이폰의 mi fit에서 미밴드6 nfc를 등록하고, ​카드메뉴에서 저희집 현관키를 인식시켰더니,​중국인 신분증이 없이 등록이 되었습니다.​그리고 저희 세대 현관문이 열리게 되었습니다..​분명 미핏에서는 중국인 신분증을 요구하는걸로 알고 있었고,​미밴드5때 중국계정때문에 많이 애먹었었는데​이렇게 한방에 되니 좀 허탈하네요 ㅎㅎ  ​동영상은 등록한 카드를 삭제 후, 아이폰의 미핏 어플에서 바로 카드 등록하는 동영상입니다.​1분 16초 - 2분 22초는 카드 생성과정이니 넘기셔도 무방합니다. ​



 














​",2021.04.11. 00:30
65,Grs2 mini 끼고 축구기록하기,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)






























25분씩 4쿼터 쿼터당5분 휴식으로 2시간 기록입니다



 

























야외달리기 모드로 기록​ 경기시간 : 2시간​뛴 거리 : 10키로 ​뭔가 뛴 거리랑 기록까지 측정되니까 훈련하는 느낌이 드네요 ㅋㅋ",2021.04.10. 12:32
66,gtr2구매후기입니다.,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








 안녕하세요. ​이번에gtr47쓰다가  gtr2를 구매하였습니다.​할인 받아 지마켓 16만4천원에 구매했다가 어느분께서 ​올려주신 카드 만원할인받아 취소하고 다시 ​15만4천원에구매했네요.​원하던 기능​통화 가능하고 음악저장 재생이 맘에 쏙드네요.​카페에서 워치페이스 어플과 세팅정보 덕에 ​싹 해놓았더니 만족스럽네요. ​좀더 사용해보고 후기 올리겠습니다. ^^​​​",2021.04.09. 16:02
67,T-REX PRO 구매했습니다.,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








이번에 T-REX PRO 구매했습니다.갤럭시 액티브 사용하다가 잦은 충전의 번거러움에 알아보다가 T-REX PRO를 구매햇네요.일단 첫느낌과 잠깐 사용해본 결과 액티브보다 약간..엄청 약간 실행 시간(화면 넘김 등)이 늦다는 기분이 들었지만 그외에 모든 부분이 만족스럽습니다.구매전 검정과 블루 업첨 고민하다가 블루를 구매해봤습니다. 결론적으로 블루 만족스럽네요. 완전한 블루라기보다는 초록색을 조금 섞은 듯한 색상이라 완전 이쁨니다. 검정외에 다른 색상 구매하고자 하시는 분들 참고해보시라고 실 사진 올려봅니다.",2021.04.09. 13:25
68,어메이즈핏 t-rex pro 첫 느낌..,"📌  스팸, 분쟁이 발견되면 누구라도 바로 신고해주세요.  🔗  비밀신고 : https://bit.ly/3wBFwkO (24시간접수)








안녕하세요~! 전에 어메이즈핏 티렉스를 사용한 유저인데, 어제 티렉스프로를 구매하고 오늘 제품을 배송받았습니다​티렉스를 만족하며 사용했었기에, https://cafe.naver.com/xst/470861



 








어메이즈핏 t-rex 간단한 사용기입니다.
대한민국 모임의 시작, 네이버 카페
cafe.naver.com






 



라이트 유저라서~ 첫 느낌만 간단히 올려볼게요 ^^​일단, 외관느낌이 살짝 고급... 묵직한 느낌이 듭니다(혹시 저처럼 티렉스 유저였다가 프로를 또 구매하신 분들이라면 공감하실 거에요) 디자인도 전작과 그대로이고, 재질 또한 그대로인 듯? 한데.. 왜 이렇게 느낌이 다르나 했더니, ​미세한 색상 변화가 있어서 그러네요. 저는 블랙 색상 구매했는데, 배젤링? 윗부분에 코팅을 입힌 것 같아요. (스틸 느낌이 나도록 빛에 살짝 반짝이네요) 재질자체도 스틸로 바뀌었다면 훨씬~! 고급스러워졌을 것 같은데요(전작에 바랬던 점인데 그래도 이렇게 적용했다는 점에서 박수를 쳐주고 싶네요)​그리고 스트랩 소재가 조금 바뀌었습니다. (색상도 투톤) 전작은 완전 쫀쫀했었는데, 지금은 쪼금 단단해졌어요. (그래도 유연한 편이긴 합니다)​- 개봉하니 배터리가 0%이고, 초기 업데이트 진행되는데 시간이 10여분정도 소요되었어요. ​* 진동 느낌은 전작과 거의 동일 * 작동 속도가 빠릿빠릿해졌습니다. (전체적인 프레임도 전작보다 부드러워진 느낌입니다)* 워치페이스 저장수가 많아져서 좋네요! (전작은 3개만 저장가능, 이제 gtr2 부럽지 않습니다 ^^)* 화면 밝기는 전작보다 미세하게 밝아진 느낌(확실하진 않습니다. 좋게 느껴집니다 ^^)* 화면에 손바닥 얹어서 끄는 기능 생겼습니다. * 겉모양만 묵직해 보일 뿐 무게는 가볍습니다.​​기타 산소포화도 기능도 있구, 전체적으로 업그레이드 되었다는 느낌이 확 듭니다. 쥐샥 느낌의 이런 디자인 원하시는 분들에게 시험적인 출시가 티렉스1이었다면, 이번 pro 버전은 그 보완점을 잘 채워서 출시했다는 생각이 드는 잠깐의 사용기였습니다. 결론, 만족~합니다 ^^  추가하자면, 전작보다 가격이 좀 더 올라갔다는 점이 아쉽지만 이 정도 노력이었다면 납득이 갑니다. 앞으로 꾸준한 엡 업데이트와 지원이 있다면 아주 괜찮은 제품이라고 생각하네요 ^^ * 다음 버전에는 삑삑 소리도 나고 녹음기능도 지원된다면... (가격은 더 올라가겠지만, 더 베스트셀러가 되지 않을까 싶습니다)​여기까지 읽어주셔서 감사합니다~! ^^ - gps가 업그레이드 되었다는데, 운동기능은 아직 테스트해보지 못했습니다 - 외관이 동일해서 그런지 약간 ui가 바뀌었지만 거~의 익숙합니다.  - 앞으로 무궁무진할 워치페이스들이 기대가 됩니다 ㅎㅎ (샤오미, 어메이즈핏 웨어러블의 최대장점이죠!)



 














​",2021.04.07. 12:59
