,type,category,review,star
69,아이패드,별점,할인이 중복되진 않네요. 배송이 좀 별로,3
70,아이패드,별점,배송 상태가.... 아이패드에 비해 너무 큰 상자에 안에는 스트리폼 하나 없이 뽁뽁이 한겹... 고장 났을까봐 걱정 많이 했는데 다행히 작동은 잘 됐습니다만 불안했습니다,3
71,아이패드,별점,다음주중 발송예정이라고 하셨는데이번주에 받았네요감사합니다,3
72,아이패드,별점,잘되긴하는데 가끔 버벅거려서 바꿔야하나 생각도 드네요 포장은 잘되어있습니다,3
73,아이패드,별점,"조금이라도 싸게 살려고 인터넷쇼핑 이용해봅니다.
케이스 패키지 추가구매 했는데 촌스럽네요",3
74,아이패드,별점,배송은 빠른데 필름이 너무 별로네요,3
75,아이패드,별점,적당 적당 적당 적당 적당,3
76,아이패드,별점,ㅂㅌ,3
77,아이패드,별점,박스에 아이패드만 딸랑 보내니 다 찌그러졌네요 뽁뽁이 일도 안넣음 돈오십이 애이름인가 별로네요,3
78,아이패드,별점,정말 어처구니없는 포장상태네요.전자기기를 이런식으로 포장하다니요.,3
79,아이패드,별점,아이 학습용으로 구매했어요 인강 잘 듣겠죠,3
80,아이패드,별점,처음 애플 제품 구매했는데요 쓸만하네요,3
81,아이패드,별점,아이패드미니 5 만족합니다~추가로 구입한 덮개는 품질이 너무 안좋아요 필요하시다면 그냥 따로 구입해서 쓰세요~,3
82,아이패드,별점,배송은 좀 느렷는데 상품은 괜찮아요,3
83,아이패드,별점,배송은 느렸지만 상품은 괜찮네요,3
84,아이패드,별점,잘받았어요잘받았어요잘받았어요잘받았어요,3
85,아이패드,별점,오랜만에 나온 모델이라 성능 대폭 향상되었을 줄 알았는데...프로로 유도하는건지 왜이리 자주 튕기는지 ㅠㅠ,3
86,아이패드,별점,"배송은？빠르진 않았습니다~가볍고 깔끔ㆍ외형은 apple답게 예쁘네요!소지하기좋고, 간지 최고~오래오래 함께 할께요 ♡",3
87,아이패드,별점,어머니ㅠ사드렸는데 맘에 드신다고 좋아하시네요,3
88,아이패드,별점,서피스랑 같이 쓰는 첫제품입니다,3
89,아이패드,별점,배송 느립니다,3
90,아이패드,별점,"배송관련은 정말 꽝이었습니다 택배도 다른데서 찾아오고 문제가 있네요
물건은 포장은 잘해서왔습니다",3
91,아이패드,별점,14일에 주문해서 15일에 수령했습니다. 뒤에 잔 스크래치가 있어서 기분나빴네요. 큰 불량은 아니라 그냥 쓰는데 검수가 잘되었는지 모르겠습니다,3
92,아이패드,별점,배송은 보통이고 뽁뽁이 같은거 하나도 안넣고 그냥 아이패드만 딸랑 보내서 박스 찌그러졌어요 제품은 일단 멀쩡 한데 별로네요 돈오십이 무슨 애이름도 아니고,3
93,아이패드,별점,배송박스에 신문지라도 넣어줄 기본배려가 없어서 아쉽네요,3
94,아이패드,별점,"딱 원하는 크기와 가벼움이 좋습니다. 성능은 최신칩 덕분에 최고
120hz 가 아니라 화면 전환시 약간 눈에 보이는 부분은 있지만.
기존 아이폰 이용해서 초기 설정 하면 굉장히 편하고 휴대성은 갑입니다.~",3
95,아이패드,별점,애플펜슬 너무 기대가 컸나요. ㅠㅠ,3
96,아이패드,별점,"기쁜 마음으로 개봉했는데

측면에 찍힘 있어요...

교환 번거로워서 그냥 씁니다..",3
97,아이패드,별점,넘 후회스러워요.애플미니 하나 구입할수 있는 가격을 비싸게 받다니 ㅠㅠ,3
98,아이패드,별점,"예판으로 구매한건데도 공식홈페이지에서 당일 구매한 것 보다 더 늦었네요
포장도 불량하여 박스도 찌그러져 있었습니다",3
99,아이패드,별점,사용상황 에따라서사시는것을 추천,3
100,아이패드,별점,배송 무난하네요요요,3
101,아이패드,별점,23일 발송이라고 해놓고 24일에 발송했네요,3
102,아이패드,별점,애플에 대한 기대가 크지 않아서인지 그냥 만족하려고요,3
103,아이패드,별점,과정이야 어찌됐든 결과적으로 받고 잘쓰면 망고땡,3
104,아이패드,별점,주소를 정확히기재해야지 그렇게하면 어떻하나요,3
105,아이패드,별점,예판으로 구매했는데 배송이 너무 느리네요.,3
106,아이패드,별점,"배송이 오래걸린다는 말에 걱정했는데
생각보다는 빨라서 다행이었어요",3
107,아이패드,별점,"배송이 오래걸린다는 말에 걱정했는데
생각보다는 빨라서 다행이었어요",3
108,아이패드,별점,배송느려요,3
109,아이패드,별점,사람이 집에 있는데도 연락도 없이 그냥 택배함에 넣어두고 배송 완료로 처리하면 됩니까? 배송 사고 난 줄 알았습니다!! 다음부터는 미리 연락하든지 어디에 놔뒀다 문자라도 보내주세요!!,3
110,아이패드,별점,"롯데택배가 그다지 평이 좋지 않아서 배송이 늦을거라
생각했는데 제가 사는 동네는 더 오래걸리는거 같네요.
같은 동네에서 3일이상 움직이지 않네요.
롯데택배 개선이 필요할것으로 보입니다.
정말 맘에 안들어요.",3
111,아이패드,별점,배송이 사전예약한게 무색하게 너무 늦게와서 놀랬고 사전예약시 혜택은 만족합니다,3
112,아이패드,별점,배송될때 제대로 된 실시간위치정보가 동기화 안되고 택배기사도 돈 1~2만원짜리도 아닌데 도착하면 전화달라고 해도 안하고 그냥 택배 놔두는 자리에 놔두고 가버림,3
113,아이패드,별점,"제품 수령했고 재택근무 등의 사유로 인하여 해당 기기를 사용해야 함 글로 작성하기 때문에 대면 대화에 비하여 쉽게 생각할 수도 있는 여지가 있겠으나 본인의 요청사항을 셀러측에서 그저 흔한 이슈, 또 이런 요청이 있을 경우 담담히 생각하는 그런 것으로 받아들여서는 안될것임",4
114,아이패드,별점,배송은 안전하게 잘 왔는데 아이패드 뒷면부분에 얼룩(?)같이 몇개 묻어있더라구요. 다행히 스크래치는 아니었고.. 살살 긁어서 없애긴 했는데 새상품 받는건데 첫날엔 좀 신경 쓰였네요;; 아이패드 크기나 디자인 무게 성능은 매우 만족해요,4
115,아이패드,별점,"배송전에 주문하고 나서 보니 가격이 더 떨어져 있어서 재주문하려다가 그냥 기다렸어요. 배송 출발은 설명된 날보다 하루 늦긴했지만 배송자체는 빨라서 바로 받아봤어요
충전기 연결 시 바로 충전되지 않고 지연되는 현상이 있지만 그냥 써보기로 했어요",4
116,아이패드,별점,"아이패드 미니5, 이전 과는 전혀다른 고성능 하지만..성능, 무게, 사용감, 편의성 모두 이전과는 확실히 달라？Z고 향상됐다고 느꼈습니다. 다만 광고와는 다른 배터리 사용시간.. 솔직히 짧다고 느껴질 수 밖에 없는 시간이고 실제론 1시간 정도 덜 가는 것 같습니다. 또한 아이펜슬1과 호환이되어 충전방식이 굉장히 망측..?!하다는 점 그리고 역시 아이패드 프로와 비교한다면 글을 쓰는 감각또한 떨어진다는 점이 아쉽네요. 그래도 대체적으로 매우 마음에 듭니다. 감사합니다.",4
117,아이패드,별점,"리니지2 레볼루션 유저입니다.
게임때문에 구입하시려는분들 참고하시길 바라며..
아이패드 프로 쓰다가 튕김현상이 많아
입소문듣고 미니 구입했어요
아이폰맥스와 비슷한 성능이라는 소문을듣고 ㅋㅋㅋ
아이폰맥스256 사용중

일단 게임할때 렉은 없어요~
단, 보스잡을때 팅김현상이 좀 있내요
프로1,2쓸때는 보스 한마리당 1~2번씩 튕김 많게는 3번도 팅겻어요

미니로 보스잡을때
6마리기준 4번정도.. 프로보단 낫지만 팅김현상은 같습니다.
아직까지 로긴시 블랙화면 안뜨구요~~
떼쟁시 렉이나 끊김현상은 거의없고 팅김현상 간혹가다 있어요 (던전혼잡시)


진짜 게임용으로 구매한거라 다른 기능은 관심없어서 잘 모릅니다.",4
118,아이패드,별점,"애플 처음 써봐요
사용중인 큰 태블릿 때문에 더 작았으면 하는 아쉬움이 있었는데 미니 나오자마자 샀어요
물량땜에 늦게 오긴 했지만 맘에 들고 좋아요.
그래도 다른 곳보다 훨씬 싸게 샀어요
사이즈가 맘에 들어요
펜도 사고 싶은 욕심이 생기네요",4
119,아이패드,별점,들고다니기 편한 사이즈로 선택했는데 사서 들고다니다보니 더 큰 사이즈도 나쁘지 않았을듯 하구요. 휴대폰으로 연결해서 사용하려고 와이파이 했는데 두 개 같이 들고 다니기에도 불편하네요. 그냥 데이터사용하는 걸루 할걸... 열심히 써보다가 중고로 팔려구요.,4
120,아이패드,별점,잘받았습니다. 총알이 부족해서 64기가 와이파이 모델을 구입했는데 여유있으신분들은 셀룰러사는게 좋을것같아요 ㅎㅎ 기존에 쓰는 아이패드 프로 2세대 10.5인치 모델과 확실히 차이가있네요. 성능도 기존 미니시리즈와는 다르게 프로 버금가게 빠릇빠릇해서 넘 좋고요. 이북보기도 한손으로 들기좋고 휴대성 좋은 무게와 크기덕분에 너무 맘에듭니다. 작은 태블릿 원하신다면 이만한 물건없는듯해요ㅎ ㅎ,4
121,아이패드,별점,"상품배송은 저녁에 주문하고 다음다음날 점심무렵 도착했습니다아이패드야 워낙 성능은 공인되있으니 생략하겠습니다너무 좋으니까...대부분 만족하였는데 별점4점인 이유는색상을 골드를 신청하였고..(색에대한 지식이 없어서..)상품을 받으니 .. 핑크빛.,여까지만 하겠습니다",4
122,아이패드,별점,"웹툰용 으로 주로 사용하려고 샀습니다.
기존 안드탭 8 인치보다 우선 가볍고 , 세로 모드일때는 한손으로도 들 수있어 휴대하기 편하네요.
단지 ,동영상용으로는 좀 화면이 작아 10인치대 안드탭 추가로 알아보고 있네요.
그리고, 휴대성을 생각하면 LTE버전으로 샀어야 했는데..아쉽네요.",4
123,아이패드,별점,"배송은 빠르고 괜찮았어요. 상품에 기스로 보이는 게 있었는데 손으로 지우니까 지워졌어요. 충전 단자 안에 먼지가 있어서 테이프로 제거 했어요
... 기능 문제는 없어 보여요 잘 쓰겠습니다~",4
124,아이패드,별점,"기존 쓰던 아이패드 속도가 느려져서 새로 구입했어요
빠르고 좋아용",4
125,아이패드,별점,너무 편하고 좋아요 !,4
126,아이패드,별점,속도도 빠르고 만족합니다.,4
127,아이패드,별점,모든게 마음에 듭니다.,4
128,아이패드,별점,이번에 mini 6이 안나와서 바로 구매했습니다. 역시 좋죠 뭐 설명 따로 안해도요. 그런데 배송이 많이 늦어서 별 하나 뺐습니다.,4
129,아이패드,별점,급히 샀는데 디자인에 아쉬워요. 홈버튼이 아직도 있다니 ㅠㅠ,4
130,아이패드,별점,배송빠르고 가벼워 조아요,4
131,아이패드,별점,잘 받았습니다 역시 애플이네요,4
132,아이패드,별점,아이패드 미니4 액정수리비가 미니5 새가격이랑 얼마차이안나서 미니5로 구매했습니다~,4
133,아이패드,별점,마누라가 이거 받고 잘 먹지도 않는 해산물 마이 사줌 (난 바다에서 나온건 다 좋아함),4
134,아이패드,별점,가격대비 성능도 만족스럽고 크기도 적당해서 딱 좋습니다.게임용으로 사용하려는데 만족스럽습니다.판매자님 많이 파세요.,4
135,아이패드,별점,"배송은 정말 느렸어요
물건은 너무 잘 받았구요
애플제품 처음 구매라 앞으로가 기대되네요
아이패드 에어4가 나오면 하나 더 구매하려합니다
애플이 디스플레이는 정말 최고네요
수고하세요^^",4
136,아이패드,별점,조금 있으면 다음세대 나오는데 사간이 없어서 어쩔수 없이 샀는데 막상 오니 너무 이쁨 ㅋㅋ,4
137,아이패드,별점,배송은 좀 늦었지만 만족합니다.,4
138,아이패드,별점,게임할때 소리가 안나오는거 빼고는 다 좋아요,4
139,아이패드,별점,아들이 좋다고 하니 마음에 들어요 고장안나고 오랫동안 유지 사용되기를,4
140,아이패드,별점,잘 쓰고 있습니다. 그렇지만 필기감이 아직 아쉽긴 하네요,4
141,아이패드,별점,아직 익숙하지는 않지만 예뻐요,4
142,아이패드,별점,대체적으로 만족합니다,4
143,아이패드,별점,박스가 살짝 찌그러져서 아쉽지만 배송도 빠르고 너무 좋네요 ㅎㅎ,4
144,아이패드,별점,정식 스토어라 안심이고 빠른 배송 감사합니다,4
145,아이패드,별점,"잘받았습니다
만족해요",4
146,아이패드,별점,잘받았습니다 좋네요,4
147,아이패드,별점,상품 좋아요. 가성비도 좋은 거 같습니다.,4
148,아이패드,별점,금요일날주문해서담날바로왔어요,4
149,아이패드,별점,잘쓸께요.좋네요,4
150,아이패드,별점,"아이패드를 사용하는 용도는 대부분 영상시청이지만 정말 좋네요
이북도 많이 보구 가벼워서 휴대가 최고네요
잘 쓰고 있어요",4
151,아이패드,별점,"역쉬 아이패드네요
10인치는 무겁고 커서 미니로 고고",4
152,아이패드,별점,잘 도착했습니다.아직 사용전 입니다.,4
153,아이패드,별점,역시 드러누워 뭐 보는데는 미니가 짱,4
154,아이패드,별점,아담하니좋네요 잘쓸게요,4
155,아이패드,별점,나름 저렴하게 잘 산 것 같아요 기능도 너무 좋고 크기와 무게도 딱 적당합니다. 꼼꼼하게 포장되어와서 제품에는 이상이 없는 것 같았습니다.,4
156,아이패드,별점,영어학습을 위해 구입했는데 휴대하기 편하고 성능도 좋아요,4
157,아이패드,별점,"프로랑 같이 쓰는데 프로에 비해 가볍고 휴대하기 편해서 좋아요
펜슬은 2세대에 비해 충전하는 부분이 너무 불편하네요",4
158,아이패드,별점,배송은 좀 걸렸지만 상당히 좋네요,4
159,아이패드,별점,늦게 보내주셨음 달달볶았는데 답변은 친절하게 해주시네요 잘받았습니다,4
160,아이패드,별점,역시나 좋습니다. 아이패드 미니 좋아요.,4
161,아이패드,별점,상품구매 후기 보고 구입 했는데 좋네요.,4
162,아이패드,별점,전엔 패드에어 썼는데 너무커서 누워 게임하기 불편했는데 아이패드미니는 작아서 한손에 딱 들어오네요 터치감도 좋고 뽑기운이 좋은듯 빠른 배송도 만족합니다,4
163,아이패드,별점,사용하기편하고 이쁘네요,4
164,아이패드,별점,"이상한거 묻어잇음
ㅡㅡ",4
165,아이패드,별점,잘받앗습니다 잘쓸게요,4
166,아이패드,별점,좋습니다ㅎㅎㅎ좋아ㅎ,4
167,아이패드,별점,"머 괜찮네요 빠릿하고
화면비율은 별로지만",4
168,아이패드,별점,이뿌네요^^ 기능은 기본적인거라 좋아요 아이가 좋아합니다,4
169,아이패드,별점,dndjfuwlzmxjsj,4
170,아이패드,별점,배송이 생각보다 늦었지만 물품이 잘 도착했습니다.,4
171,아이패드,별점,파손 없이 잘 도착했습니다,4
172,아이패드,별점,배송이 빨라서 좋네요~~~,4
173,아이패드,별점,"잘 도착했는데 박스 비닐 일부가 조금 벗겨져서 왔어요
그대로 안전하게 도착했고, 카드할인받아서 잘 샀어요",4
174,아이패드,별점,아이폰 쓰다 패드 쓰니까 신세계,4
175,아이패드,별점,가나다라마바사아자차카파타하,4
176,아이패드,별점,말 그대로입니다. 몇개 없는 물량 확보했습니다.,4
177,아이패드,별점,물건 잘 받았습니다. 배송기간아 좀 아쉬웠네요.,4
178,아이패드,별점,빠르고 안전한 배송 조아요,4
179,아이패드,별점,외부 택배상자가 엉망으로 와서 불안했으나 내부박스부터안의 내부 제품까지는 상처없이 잘받았습니다. 역시 지금 구입해도 좋은 미니5네요,4
180,아이패드,별점,제품은 다 좋았는데 배송이 좀 느림,4
181,아이패드,별점,예쁜게 실용적입니다.,4
182,아이패드,별점,레터박스 좀 큰거 빼면 크기며 성능이며 최고네요,4
183,아이패드,별점,상품후기 보고 주문 했는데 역시 좋네요.,4
184,아이패드,별점,포장은 잘되어서 만족했습니다. 배송은 ...좀 그렇고 2일정도 걸렷습니다. 포장은 좋은데 박스 겉에 흔집이 있습니다. 크게 눈에 띄지 않고 안에 패드도 멀쩡해서 괜춘합니다.,4
185,아이패드,별점,"배송이 겁나 빨라요 하루면 옵니다
상태도 새거라 확실히 깨끗하구요
다만 포장 공간이 좀 남아요",4
186,아이패드,별점,아주 다이어리 꾸미기 삼매경입니다,4
187,아이패드,별점,잘 받았습니다. 번창하세요,4
188,아이패드,별점,"배송 빨라요
아직 사용전 열심히 사용해보겠습니다",4
189,아이패드,별점,"빠르게 받았고, 만족합니다.",4
190,아이패드,별점,"아이디어 드로잉 노트로 구매.
아이패드연동의 앱 활용이 우수했다.",4
191,아이패드,별점,"좋은 제품인거같아요. 미니5세대 종특으로 충전시 바로충전이 아니라
몇초 딜레이 있는점은 구매하실때 인지하시고 사는거가 좋아보입니다.
전 몰랐어서 한참알아봤네요.",4
