,review,star
21,사고나니 단종되네요가격이 더 저렴하면 좋겠어요,4
22,갤럭시 A51 자급제 잘받았습니다.감사합니다.,4
23,에어캡봉투에 살짝 넣어져 있었는데 다행이 상품은 괜찮았어요.,4
24,배송도 하루만에 왔고 제품에도 이상없네요 잘쓰겠습니다~~,4
25,엄마 드리려고 샀는데 좋아하시네용!,4
26,잘받았습니다. 배송도 빠르고 선물로 딱입니다,4
27,생각했던대로 마음에 듭니다 가끔 전화의 정확도가 맞지많지만 감안해서 쓰고 있어요~,4
28,생각이상으로 만족입니다 역시속도가 굿입니다 핑크색 도 예쁭니다,4
29,배송 빠르고 개통해서 사용중인데 아무 문제 없습니다.,4
30,배송빠르고 새제품이네요 너무좋아용잘쓸게요,4
31,배송,4
32,배송도 빠르고 원하는 통신사 및 색상도 잘 맞춰주네요. 감사합니다.잘 사용하도록 하겠습니다.,4
33,제가 샀을때보다 5천원 내려갔네요 ㅠㅠ 두대샀는데 만원이라니 ㅠ,4
34,물건 좋네요 ㅎㅎ 잘 쓸게요,4
35,기계도 새거고 만족해요,4
36,싸게 구입했읍니다.,4
37,배송 포장 다 좋습니다.,4
38,부모님 바꿔드렸는데 좋아하시네요,4
39,카카오는 엄청 맛있습니다. 단 마일드라떼는 밑에 뭉치는게 심해서 별로였습니다.,4
40,선물로 드리려 샀어요ᆞ 사용하기 편해요ᆞ좋아하네요,4
41,빠른 배송이 아주 마음에 들어요,4
42,배송도 잘왔구 너무 좋습니다. 개통 첫날인데 복잡하긴 한데 잘쓰구있어요. 나중에 기회되면 또 이용하는걸루요.,4
43,잘쓰고 있습니다 다만 배터리가 빨리 다는듯한 느낌이에요ㅠ,4
44,안전하게 잘 배송되었습니다빠른배송 굿굿,4
45,친절하게 응대해주고 상품 잘 받았습니다~감사합니다!!~~^^,4
46,햅틱 진동 없는것 하나만 딱 아쉬움 ㅠ,4
47,사양도 보통 이상이고 일반적으로 쓰기에 무난합니다.  다만 가성비는 약간 떨어지는 것으로 보입니다.,4
48,좋아요. 배송도 빠르고요.,4
49,좋아요. 그런데 테이프 안떼어내면 발열 심하게 느껴져요.테이프 떼면 괜찮습니다.,4
50,1주일 만에 받았어요밀봉도 잘 되어 있고 잘 받았습니다,4
51,아주 싸진 않았지만 급하게 고장난 폰을 대체할 수 있었습니다. 중급기 수준이 많이 올라갔네요. 개인적으로 ois빠진 것보다 무선충전이 없는 게 좀 아쉽...,4
52,아앙아아아아아아아아앙,4
53,색깔이 예쁘네요. 그리고 성능도 괜찮습니다. 카메라도 양호하구요. 자급제폰중에서는 괜찮은듯하네요,4
54,"보급형 티도 많이 안나게 디자인 세련됬고, 무게감이 생각보다 있지만 가성비 최고예요!!!",4
55,핸드폰이 너무 예쁘고 잘쓰고 있어요,4
56,배송도 빠르고 잘 왔는데 폰 뒷면에 작은 기스가 나 있었어요 사용하는데 불편함 없어서 그냥 사용합니다,4
57,가성비 너무 좋아요,4
58,액정에 작은 기포가 있습니다 급하게 써야해서 그냥 받았는데 아쉽네요ㅠㅠ,4
59,폰에 이상이있었는지 AS센터 한번 다녀왔어요ㅜㅜ그것빼곤 좋아요!!,4
60,보급형이라 믿기 어려울 정도로 잘 만들었네요,4
61,방수 안되는거 등등 여러 단점 보고 샀는데 생각지도 못한ㅋㅋ 진동세기조절이 안되는 단점이 있네요ㅋㅋ 진짜 싸구려 진동모터 느낌 팍ㅋㅋ 이것 외에는 만족합니다~~ 엣지 둥근거 없는것도 넘 좋고요,4
62,일단 좋네요 생각보다는 쓸만한 폰입니다,4
63,가격만큼 적당한게같네요,4
64,빠른배송 감사합니다.,4
65,가성비최곱니다.디자인도 관찬구요,4
66,부모님 선물 생각보다 잘 나옴,4
67,좋은 제품이네요. a51이 국내에서도 lte로 출시되면 얼마나 좋을까요?,4
68,원하는 색상은 못 받았지만 만족 합니다,4
69,배송 속도도 빠르고 제품 자체도 좋았습니다. 케이스도 들어가 있어서 굳이 케이스 별도 구매를 하지 않아도 될것 같습니다,4
70,아들꺼로 샀는데 제가s10 5g랑 거의 같네요! 싸이즈가  기능은 아직 잘 모르겠음.,4
71,배송이 지연된 점은 아쉽지만 포장 상태 괜찮고 우체국 택배라 만족합니다,4
72,무난하게 쓰기에 좋습니다,3
73,잘받았습니다 잘쓸게요,3
74,"언제 배송되는지 확인도 안돼고, 전화통화도 형식적이고.. 가성비는 많이 모자르고..",3
75,배달해주신 사장님 감사합니다,3
76,갤럭시 A51 배송이 빨랐습니다,3
77,배터리가 그리 오래 가는거 같진 않음,3
78,작년에 집안 어른분께 선물 드리고 괜찮아서 큰아빠 사용하시려고 구매요.,3
79,갤럭시가 문제인거겠죠... 아이펀 쓰다가ㅠㅠ 이거 쓰는데... 지문인식을 항상 한번만에 못해서 30초 뒤에 다시 시도하라고 해서... 안면인식으로 비번 설정했는데.. 요새 같은때는 매번 마스크 벗어야 되고....,2
80,물건 오는데 8일 걸립니다. 배송 엄청 느립니다참고하세요 진짜 욕나옵니다,1
81,제품불량으로 센터 7번 방문하였음!!,1
